# Contains label noise for the CIFAR100 dataset.
#
# Each row corresponds to a sample from the dataset and includes the
# real and corrupted labels.
#
# Noise Method: LABEL_NOISE_SYMMETRIC
# Noise Level: 80.0%
#
label,label_noisy
7,19
41,41
65,14
80,0
12,12
50,61
63,53
26,99
8,22
53,53
60,68
99,20
97,64
85,13
0,24
78,96
31,99
10,8
2,86
7,7
43,55
83,68
97,8
91,91
82,52
28,77
42,68
0,0
82,82
5,80
68,52
60,46
30,23
98,78
82,71
20,57
64,9
66,79
10,10
75,96
54,82
57,91
87,87
66,54
66,91
73,73
54,20
88,66
42,78
37,67
80,35
87,74
3,98
29,31
43,43
12,27
73,96
96,9
23,91
96,56
84,37
19,78
62,0
0,60
21,35
11,40
36,84
64,99
76,76
60,48
3,21
80,14
82,24
79,79
26,98
65,83
72,72
11,40
15,15
31,54
48,48
12,66
91,98
71,80
87,59
77,42
15,74
7,98
58,83
51,64
55,53
85,34
2,4
3,14
89,89
10,14
3,66
11,30
20,31
4,46
48,86
27,35
48,48
7,50
67,0
3,51
65,86
56,15
9,63
44,28
95,6
46,26
83,83
40,38
58,58
87,82
59,59
18,18
48,34
5,48
88,20
26,53
21,40
24,19
53,67
68,5
49,28
89,77
96,14
92,94
7,7
13,38
99,62
49,31
22,25
56,56
67,11
13,13
97,38
6,91
19,13
76,90
65,65
9,8
71,91
63,34
71,71
18,18
55,25
34,67
18,49
0,71
56,41
23,73
75,61
70,42
78,22
45,81
66,56
91,59
25,86
58,67
90,97
29,13
68,30
35,22
54,54
77,10
97,58
0,74
70,17
75,63
60,12
65,78
5,98
58,69
82,68
49,76
61,4
28,75
44,83
56,94
82,45
61,65
43,29
20,20
38,50
85,60
87,87
49,46
85,16
24,59
7,89
88,95
40,82
38,42
72,72
56,94
4,38
81,46
98,45
97,49
14,1
46,73
23,9
89,25
86,84
83,3
54,88
27,27
41,41
96,9
1,39
81,81
79,68
30,59
17,99
14,14
67,38
20,20
54,12
92,74
33,72
57,43
65,1
49,49
71,98
59,53
85,26
22,22
31,34
85,58
17,83
42,42
62,78
26,26
60,60
27,60
57,41
19,19
97,35
88,17
10,0
31,49
23,23
84,77
74,26
63,63
94,51
77,45
90,48
60,43
5,24
1,51
61,61
95,24
32,51
95,4
57,26
32,61
23,87
39,37
45,45
41,69
69,69
89,73
45,59
47,44
57,76
11,61
48,48
74,59
2,71
11,25
95,37
50,50
37,89
59,84
71,59
84,56
89,91
84,84
70,55
16,58
71,14
8,98
48,91
31,31
98,98
32,30
2,83
74,70
62,95
71,76
90,67
34,16
51,18
0,33
12,8
26,26
57,29
62,21
57,4
31,71
65,92
32,47
16,64
35,43
98,58
11,66
87,90
38,75
52,52
89,48
40,28
76,30
7,84
54,54
76,88
30,63
59,87
84,19
3,68
91,78
46,46
65,53
43,39
49,70
6,96
33,81
5,60
14,41
77,25
44,44
68,61
82,11
94,32
66,51
73,95
56,99
89,75
53,51
22,37
69,64
77,97
84,82
20,36
98,52
4,41
69,0
79,52
40,89
45,65
1,97
56,14
65,65
51,41
5,41
80,35
54,9
92,53
4,32
23,53
60,54
81,74
77,77
73,97
98,13
0,51
14,46
9,78
44,46
27,20
8,8
43,57
74,96
46,10
94,22
86,87
30,65
61,61
57,57
11,85
81,56
25,70
81,49
70,61
29,67
27,27
3,83
71,11
53,17
48,65
19,48
80,79
57,73
19,58
59,50
25,73
56,56
74,74
32,2
98,91
37,70
13,52
45,45
12,93
80,80
64,4
16,16
17,31
24,92
30,60
25,0
96,76
37,20
5,91
98,54
31,97
94,8
5,5
29,86
66,1
51,32
6,90
67,95
50,60
68,16
27,0
62,23
89,89
5,71
11,90
13,33
66,84
55,81
15,88
62,4
74,71
31,20
93,60
59,8
1,28
97,97
32,24
39,44
41,44
62,62
71,11
70,87
98,21
41,83
42,25
70,30
3,3
35,11
90,5
22,96
50,50
61,8
66,39
92,3
53,10
12,96
84,81
33,33
57,59
93,87
79,54
69,69
53,53
9,8
19,19
6,6
20,13
76,76
5,16
98,44
92,96
78,71
93,93
79,8
21,81
51,8
74,74
76,76
56,59
75,8
27,26
22,22
37,37
16,23
72,82
81,39
36,8
48,2
13,82
56,81
70,29
0,56
63,31
90,4
53,82
29,82
64,18
2,19
83,83
63,5
89,71
14,92
66,55
95,67
65,65
85,70
5,62
7,7
58,66
61,11
42,17
59,59
37,66
12,14
42,42
66,81
71,64
40,30
63,58
45,11
19,76
33,31
55,75
26,34
0,37
60,41
72,62
4,16
63,63
76,76
46,20
64,37
96,53
69,6
64,68
75,25
33,59
36,99
26,14
62,64
18,64
48,86
50,64
36,14
26,40
28,28
71,31
76,51
45,45
52,52
65,60
59,59
41,41
69,69
15,18
87,32
50,54
11,46
71,10
36,93
84,6
73,73
46,85
83,8
12,74
79,79
54,79
50,50
75,42
72,90
37,63
91,83
19,84
82,99
22,22
41,64
53,54
14,68
15,15
84,24
11,49
35,46
83,57
36,79
17,17
74,53
26,26
46,65
97,97
85,5
98,43
10,51
63,72
72,8
93,93
45,19
95,81
68,38
14,12
62,71
73,52
62,11
11,89
23,71
24,97
97,6
32,16
78,48
29,45
54,2
20,20
41,57
88,53
34,20
87,4
62,35
29,81
0,22
4,44
31,4
50,22
33,52
5,2
8,45
48,36
71,70
71,71
94,15
5,53
15,44
16,44
98,76
29,10
42,89
68,41
40,49
95,88
85,12
64,42
40,96
24,16
3,1
11,45
79,18
10,98
3,3
73,73
22,22
28,75
70,81
94,35
42,90
14,81
4,4
18,34
86,98
4,89
32,32
38,81
24,39
65,42
75,53
1,73
7,4
99,71
58,17
8,9
67,67
10,10
44,29
98,98
88,62
31,32
83,79
63,63
59,68
34,38
81,33
54,75
28,0
76,45
84,29
44,18
88,51
59,95
65,22
8,73
91,77
51,51
42,94
23,31
20,1
26,7
77,23
77,79
4,41
84,56
4,80
8,8
60,51
41,50
96,96
54,92
30,30
51,9
35,35
11,91
18,65
47,18
89,11
63,63
6,63
32,85
26,23
30,63
42,33
67,11
7,7
12,3
1,1
37,39
30,51
53,26
98,14
76,93
8,13
36,61
67,3
91,99
67,67
33,33
82,72
93,25
84,30
52,6
84,45
90,86
7,72
33,33
78,89
66,75
9,76
12,57
27,19
44,11
18,85
63,92
75,48
95,8
50,6
59,57
63,63
45,91
28,93
19,27
50,59
7,72
27,88
92,92
53,57
64,54
53,41
41,18
44,37
39,46
73,59
61,35
43,43
80,78
35,9
85,5
71,78
21,14
36,13
53,3
67,44
90,95
74,74
34,64
14,14
46,46
55,85
37,63
80,80
73,73
86,60
12,5
44,44
75,3
24,24
67,84
24,17
80,88
51,0
5,74
71,58
53,9
90,79
74,98
49,3
51,78
73,17
17,22
67,24
54,26
54,3
54,25
81,81
2,26
64,64
90,40
35,79
24,28
71,77
92,23
38,15
8,10
90,90
15,32
50,35
44,52
88,54
68,37
47,22
84,84
64,64
80,88
34,74
51,7
85,98
52,58
1,67
61,61
26,9
48,85
24,24
7,85
78,34
82,47
87,94
13,67
68,22
49,15
90,20
77,47
82,82
54,12
32,43
98,92
49,48
4,4
50,50
15,15
93,62
41,36
37,0
89,98
24,90
19,59
80,16
8,80
6,6
59,41
13,91
12,12
31,88
77,58
9,73
71,53
56,33
97,61
63,68
48,48
90,21
15,15
10,61
3,35
65,54
13,63
19,19
54,66
58,11
4,81
63,63
63,53
31,34
26,10
68,99
86,22
45,87
93,29
94,99
87,8
24,24
60,76
38,38
80,80
2,2
47,96
54,12
2,48
15,15
87,68
6,1
45,22
40,87
93,48
4,53
69,69
93,13
23,49
51,16
20,69
58,75
80,63
5,69
30,85
88,89
41,22
76,72
63,33
7,46
74,6
75,94
45,45
80,99
93,9
68,68
52,11
55,94
46,46
44,38
12,93
54,58
88,60
5,5
56,56
26,65
40,66
59,23
0,30
27,25
74,11
81,62
18,18
33,28
86,74
68,80
95,63
67,58
78,33
11,96
45,87
61,78
16,28
80,35
15,63
8,53
41,38
25,96
83,27
70,70
37,27
75,93
93,39
26,39
78,95
51,54
35,35
98,84
80,65
38,26
59,83
15,31
66,27
18,46
74,68
12,46
58,40
90,5
62,83
19,13
21,87
52,12
40,40
3,74
17,17
27,0
60,94
13,0
52,22
99,38
8,76
98,98
34,88
28,42
97,53
54,20
82,45
94,34
49,86
31,2
16,19
21,33
4,20
35,74
95,34
94,94
89,51
41,27
4,4
50,27
53,20
98,81
86,86
65,65
65,36
31,37
29,98
79,79
43,94
9,86
6,43
7,7
80,80
29,61
3,37
38,31
85,52
91,54
98,87
28,20
50,17
70,15
33,6
21,54
48,76
60,58
19,41
50,50
3,96
63,63
25,81
59,85
86,69
77,16
92,13
1,7
38,0
72,72
24,15
85,37
3,37
1,0
5,15
89,64
25,8
10,33
67,67
48,52
92,39
62,51
26,33
21,29
8,77
58,69
58,2
12,14
46,46
53,12
11,11
34,40
12,12
71,82
85,85
64,64
44,15
9,3
64,76
20,54
59,33
75,88
26,43
45,17
25,89
20,76
12,12
77,94
5,0
94,67
27,27
40,70
73,38
95,95
67,23
44,81
34,2
81,14
1,31
24,7
85,73
15,15
37,73
15,50
82,40
28,34
80,33
69,63
84,92
91,98
41,41
7,7
56,65
5,58
81,81
83,6
16,11
6,48
40,44
64,51
12,43
15,61
69,42
3,99
58,47
73,4
72,72
20,58
53,53
53,26
66,66
81,43
43,64
52,52
71,50
17,81
49,27
94,94
31,54
61,30
38,59
86,65
79,28
5,28
22,22
45,39
28,38
33,88
39,39
34,74
38,29
79,70
54,44
98,44
17,13
74,14
18,28
35,81
44,44
8,92
24,63
64,64
28,51
37,58
94,7
37,51
84,45
69,69
94,54
33,99
56,7
66,66
19,19
25,32
34,8
46,25
6,6
76,76
90,90
30,90
71,71
5,29
29,45
81,12
99,67
94,74
70,49
86,22
23,24
25,89
93,5
10,53
71,94
30,24
96,18
77,60
39,78
57,15
24,74
90,90
95,95
75,75
42,42
57,57
90,0
84,99
14,21
20,15
24,95
57,39
61,65
84,84
5,43
2,5
80,96
86,75
74,74
42,83
60,80
7,22
11,17
47,47
11,54
25,48
30,30
59,3
24,14
38,62
60,65
69,32
51,26
56,76
26,27
64,34
91,91
56,50
91,77
29,59
91,27
64,73
27,43
78,47
25,25
42,87
49,80
15,47
55,78
50,14
33,41
92,65
33,33
99,99
34,96
9,9
61,61
17,71
64,76
8,8
37,19
86,42
21,64
33,93
15,72
92,16
59,56
41,28
8,85
1,1
61,25
52,52
95,68
71,79
43,47
59,35
76,76
90,76
85,35
74,1
98,11
54,10
61,78
10,10
70,83
24,24
41,41
74,14
27,9
44,44
15,89
10,75
72,60
75,58
23,53
49,39
7,20
57,12
33,3
15,78
58,22
18,2
27,44
6,19
6,47
24,97
52,49
90,54
85,85
11,18
71,33
90,91
51,42
70,15
49,92
44,30
30,44
37,61
17,16
94,0
59,59
45,93
57,16
78,41
47,66
43,43
33,33
94,45
37,24
75,81
0,28
67,30
47,14
80,47
60,53
27,45
31,12
41,80
57,99
57,98
4,4
3,91
88,14
50,3
99,85
81,81
62,0
60,60
48,70
10,78
80,14
62,62
35,22
90,90
3,96
24,24
1,82
3,28
52,20
50,32
66,58
37,72
71,37
33,93
82,95
61,33
28,20
85,96
2,88
47,50
6,6
79,8
52,23
25,52
47,47
89,89
21,28
68,35
42,69
36,25
15,41
69,48
72,15
55,93
23,15
36,44
64,40
47,35
57,57
90,50
90,1
97,3
87,23
35,52
69,69
65,65
77,36
35,82
83,83
62,78
2,15
31,20
50,78
6,26
72,45
56,37
21,21
47,98
64,53
2,2
26,67
85,21
91,17
72,82
79,63
30,5
1,5
88,0
95,1
55,65
64,61
34,57
24,32
28,28
97,91
87,75
23,0
83,76
17,81
91,50
52,6
15,74
12,44
4,76
75,15
70,39
32,1
97,65
39,33
5,33
77,13
47,81
65,65
52,62
58,38
33,33
61,77
16,17
90,25
42,19
13,3
8,8
87,78
32,31
52,11
74,39
9,70
16,57
62,62
5,66
92,76
35,35
14,0
32,13
16,16
97,97
6,6
26,34
33,33
47,67
88,78
4,24
20,99
41,11
97,84
27,66
98,36
57,11
64,64
84,8
26,14
12,31
2,54
13,16
42,86
16,83
27,21
56,83
2,2
73,73
47,63
49,33
23,24
88,88
85,3
89,14
16,33
71,58
21,2
27,27
67,67
93,93
35,35
10,90
93,53
89,66
17,17
26,53
2,40
12,12
61,61
52,89
1,3
86,83
64,64
78,83
9,51
51,82
65,53
92,97
89,44
13,83
8,65
20,23
64,34
19,35
56,86
96,26
68,8
92,44
31,45
20,73
0,0
93,93
37,53
68,93
58,60
16,38
29,2
65,74
14,14
2,33
95,95
58,17
33,11
48,6
78,71
1,4
59,11
29,53
51,49
69,12
96,30
87,87
19,19
22,95
35,53
46,46
82,27
68,98
42,52
83,83
5,24
18,93
98,98
46,46
56,77
24,78
47,41
44,99
85,85
77,84
58,58
55,86
35,94
46,62
99,31
35,50
55,1
53,53
9,82
12,45
36,29
2,2
78,78
69,69
43,6
84,87
87,60
48,80
36,14
84,24
54,94
18,76
92,8
26,75
4,55
93,64
62,62
2,2
70,49
10,67
16,61
2,97
14,27
52,49
21,10
98,50
29,53
55,86
80,80
13,13
46,56
60,18
26,37
51,86
91,57
82,29
73,73
37,22
11,11
65,65
56,51
82,4
28,90
24,24
89,67
63,59
63,63
3,61
25,10
59,11
64,64
4,4
14,14
66,11
40,31
58,86
65,66
14,6
7,61
64,45
34,28
59,51
27,98
86,85
48,49
81,81
99,92
83,83
73,29
19,19
62,38
52,12
60,10
34,33
41,26
36,60
25,25
21,51
90,85
85,85
51,5
24,65
17,48
3,3
9,34
75,4
48,54
48,35
52,42
21,46
32,87
34,19
99,90
28,80
92,92
67,57
5,43
16,95
25,25
79,50
66,12
0,18
47,47
7,45
65,58
44,17
13,98
17,15
11,87
71,71
31,31
10,10
40,90
13,13
46,70
1,62
51,51
3,3
77,1
86,47
45,45
80,38
59,60
56,56
86,21
18,7
16,16
69,73
6,6
26,64
87,18
2,46
8,8
11,81
85,55
84,79
31,67
36,64
46,79
6,54
86,73
75,65
20,50
25,67
36,36
57,48
53,53
95,15
98,34
95,95
95,95
55,46
58,9
21,72
87,52
32,47
90,81
37,37
69,46
42,48
63,18
84,42
93,42
30,0
47,47
72,96
28,6
80,84
94,40
46,2
23,64
85,51
41,55
2,5
91,98
22,6
60,95
41,70
96,96
52,52
78,26
36,32
20,97
73,44
67,96
50,60
93,93
37,1
31,94
40,34
91,16
30,30
50,70
33,32
25,25
35,41
70,33
89,43
0,33
37,37
10,43
8,8
28,68
79,79
55,87
70,68
92,90
3,62
76,96
57,57
35,51
63,75
47,54
32,30
27,93
11,16
60,1
62,57
66,4
81,7
33,21
33,17
97,97
92,52
89,21
98,97
79,79
8,93
98,98
5,95
96,77
83,73
73,95
77,2
57,90
89,89
38,82
85,88
68,31
73,83
47,96
23,14
24,38
6,18
99,76
41,98
1,44
18,52
0,60
10,27
21,18
40,48
61,61
46,68
81,33
94,2
64,46
22,69
93,93
36,75
99,78
4,59
31,58
29,51
93,90
53,68
71,19
96,53
78,13
82,22
22,31
7,63
87,87
64,5
69,18
74,2
99,99
67,67
81,78
63,81
85,47
64,64
94,46
7,25
40,14
8,13
7,7
30,25
31,63
14,14
40,40
73,12
27,89
86,39
9,49
71,94
83,5
65,93
38,33
66,40
28,49
46,24
64,74
49,27
14,78
14,15
84,4
14,59
17,42
31,36
37,21
12,12
84,95
66,74
2,45
21,47
40,54
85,92
56,94
97,47
70,49
85,6
43,30
35,81
85,41
55,55
7,66
57,86
40,7
85,25
19,19
53,84
98,57
61,13
22,41
39,39
39,88
85,80
62,95
1,87
75,74
49,50
71,17
85,63
32,6
85,46
40,40
21,44
45,31
3,81
63,45
35,70
32,27
27,72
23,20
49,49
37,87
86,7
49,61
10,39
30,30
55,90
50,94
3,36
54,96
92,23
73,73
23,1
94,21
71,71
69,96
9,37
1,54
22,22
53,10
37,88
66,71
56,56
37,93
31,24
97,58
99,67
69,25
79,34
49,44
81,81
0,3
49,99
31,22
38,38
41,61
12,31
11,77
20,20
50,76
51,43
36,60
84,12
77,39
73,85
47,99
92,84
89,90
27,92
79,83
71,23
33,33
96,52
64,89
37,19
44,12
51,92
59,33
45,89
73,73
11,29
49,51
62,62
48,48
69,52
94,40
43,76
39,48
28,28
62,62
30,54
28,28
64,64
85,68
41,17
52,52
94,75
17,17
39,14
40,22
63,88
90,29
51,94
61,12
98,87
36,8
48,77
57,38
70,99
80,80
65,85
34,88
73,51
67,99
56,56
66,23
80,80
68,28
83,52
43,13
57,57
87,99
21,33
61,0
28,71
66,89
42,77
27,77
40,98
10,53
14,72
47,47
5,87
83,68
26,68
38,5
60,35
53,66
83,1
2,40
86,35
60,52
78,32
7,7
85,11
66,34
96,34
55,77
49,73
76,35
38,78
80,50
32,95
24,74
44,81
1,33
21,16
19,47
57,41
49,94
79,79
43,60
5,6
84,23
81,25
86,95
53,95
3,49
51,51
34,34
46,46
45,33
80,17
7,29
10,85
43,44
60,61
41,51
28,65
96,47
88,72
23,22
20,64
58,58
53,2
15,31
98,30
47,53
86,32
52,87
30,30
35,14
88,69
21,80
53,62
28,32
19,69
73,46
78,87
3,11
30,14
38,28
36,71
87,88
55,55
5,5
11,49
83,43
3,3
62,54
11,87
65,43
37,37
85,82
90,48
23,16
4,2
54,64
54,82
74,90
50,25
18,18
18,61
58,57
80,80
25,26
26,26
46,90
14,14
51,74
7,45
49,70
73,59
29,41
66,25
33,13
55,55
68,96
66,79
52,68
57,22
19,28
24,24
38,38
55,97
44,44
3,3
70,41
85,43
63,35
72,72
29,3
40,84
70,6
78,78
42,44
43,63
47,98
13,70
32,32
26,26
91,66
41,86
51,45
46,46
80,81
14,45
90,75
26,15
56,67
12,12
74,88
44,17
94,14
92,9
78,48
87,13
50,79
99,63
32,4
67,52
94,54
21,4
53,87
7,58
40,41
48,48
0,57
28,51
15,51
22,56
50,84
36,32
44,44
34,96
70,41
12,33
20,83
30,30
42,2
61,99
91,91
66,88
60,50
5,5
6,95
27,0
77,41
32,10
66,81
91,20
61,61
48,48
27,28
28,45
64,50
70,81
59,6
0,0
69,69
64,86
44,33
32,28
38,85
0,0
33,40
71,18
45,18
30,96
82,13
96,33
82,82
96,47
67,8
94,52
31,61
3,3
64,64
41,50
96,59
80,21
18,25
21,24
15,57
18,18
33,40
10,10
18,18
55,55
94,1
58,33
70,70
99,76
32,32
38,38
58,73
30,30
35,65
75,59
68,17
94,94
72,72
62,28
44,22
40,40
25,25
27,27
78,4
76,85
4,1
27,38
22,41
35,24
80,90
20,15
11,11
94,18
26,78
1,95
87,83
18,14
42,66
43,43
81,58
89,47
48,39
8,92
10,10
4,87
33,33
80,2
20,50
51,31
23,31
31,82
94,98
23,71
91,29
73,91
49,48
33,23
71,75
87,85
16,68
79,79
43,36
84,15
6,6
66,61
29,80
28,83
96,6
54,65
13,23
20,15
69,3
72,0
78,47
58,51
63,86
99,47
73,61
51,99
86,45
97,1
96,57
78,54
0,68
91,52
54,54
71,61
16,70
51,37
58,57
9,9
34,34
6,47
38,38
36,80
46,22
20,20
13,56
20,50
77,77
62,62
16,89
88,88
87,12
57,59
97,42
45,50
1,63
77,26
83,74
47,91
2,97
41,41
68,76
18,33
75,30
38,33
70,70
38,75
16,16
96,72
92,41
57,46
88,79
95,3
61,78
57,77
66,2
64,62
52,81
24,7
59,81
35,65
25,41
13,52
18,10
20,61
64,20
21,99
13,13
19,19
3,78
34,34
96,94
54,39
53,55
38,9
37,52
62,66
46,7
11,96
53,80
97,97
3,45
4,61
43,95
89,45
90,79
44,44
63,42
11,66
63,46
96,54
46,20
74,74
70,70
86,86
15,97
93,52
34,3
29,23
63,63
2,11
29,57
95,17
41,17
37,37
85,43
63,21
95,34
49,49
21,29
68,43
68,84
98,77
67,30
55,55
83,83
63,5
44,61
20,85
44,88
14,62
58,27
76,76
22,5
82,82
68,68
54,3
36,29
39,26
20,93
14,59
25,25
97,97
56,95
64,83
56,60
84,88
85,29
19,19
57,6
4,4
76,70
67,27
63,27
3,42
88,11
76,78
35,49
21,21
18,6
14,10
89,12
33,56
72,54
5,19
17,17
67,21
76,76
1,82
58,58
61,16
48,48
80,80
76,76
22,22
85,83
63,31
51,76
37,61
67,88
29,37
47,81
60,38
38,38
76,29
92,32
25,52
71,93
18,23
39,39
64,10
27,46
18,73
42,42
83,83
92,47
68,90
67,77
40,40
41,70
18,28
51,58
85,1
84,69
39,22
60,23
90,50
58,11
35,95
62,23
83,8
39,64
47,81
46,39
61,33
59,62
99,92
47,86
64,85
8,83
27,54
69,23
81,37
78,58
56,3
49,66
64,64
84,84
90,82
28,31
72,88
22,40
79,82
8,33
56,56
18,32
32,20
5,65
5,5
2,12
73,54
67,95
76,92
49,64
83,45
17,17
13,13
4,4
58,99
16,64
53,82
61,68
79,57
84,62
41,96
58,21
58,20
40,92
23,5
33,96
30,94
29,29
29,84
51,19
54,54
43,96
76,19
36,55
63,53
16,16
23,7
44,79
43,72
32,98
28,37
46,80
78,12
99,1
43,83
3,99
95,95
63,61
27,94
2,62
92,31
46,92
89,89
67,25
88,71
1,12
56,35
38,11
16,28
29,91
44,44
74,77
87,33
78,24
96,88
56,44
68,62
49,46
9,97
95,22
85,57
55,29
2,44
51,51
34,43
66,13
55,55
53,5
69,58
38,53
98,26
74,56
75,75
0,70
58,58
80,82
38,14
16,17
38,23
74,74
4,55
13,78
71,24
39,39
55,35
37,18
4,47
53,4
96,96
48,93
84,97
35,35
99,26
68,13
79,79
72,16
94,7
96,78
77,95
77,19
38,38
9,97
37,94
72,84
87,40
75,29
80,93
59,46
62,96
65,30
8,26
67,23
40,40
97,97
32,90
52,52
14,20
42,40
41,42
37,80
87,99
39,91
53,91
73,68
59,75
77,77
73,45
70,43
16,16
68,13
55,4
32,32
99,32
87,40
70,12
1,91
35,49
73,65
28,3
78,78
62,35
22,44
94,95
15,15
0,77
97,63
81,24
53,19
98,74
35,22
28,78
69,67
97,17
28,75
67,18
64,64
34,96
70,70
45,49
75,9
73,19
30,49
71,71
80,5
63,78
85,78
49,11
43,88
6,18
78,29
20,16
89,29
74,43
25,12
11,45
91,55
99,25
82,32
23,23
14,15
21,8
56,79
86,86
19,47
71,36
47,17
14,8
77,68
58,84
55,81
8,8
40,67
71,11
42,62
0,0
97,17
10,99
41,75
53,45
72,73
32,50
12,51
63,63
84,69
4,4
91,96
83,28
51,4
85,47
2,57
45,99
3,31
76,47
63,32
34,2
61,61
17,95
4,89
99,14
21,50
3,30
60,54
32,93
79,72
7,54
60,71
76,11
76,15
63,63
97,46
40,40
27,13
80,95
13,13
33,2
45,39
77,22
41,13
71,88
53,56
55,7
73,14
65,99
31,76
4,58
40,29
70,81
22,11
34,16
2,82
52,52
18,2
87,65
66,74
20,73
70,50
53,20
20,36
99,74
33,52
76,32
3,98
46,73
54,4
49,49
40,70
69,2
38,10
35,65
9,9
75,97
32,32
58,33
31,91
35,35
53,53
79,27
90,2
62,40
75,18
24,21
91,88
3,54
55,48
35,35
91,91
89,30
64,33
66,69
7,51
73,96
61,12
79,53
56,56
68,54
20,20
58,2
5,17
88,92
48,11
52,87
90,99
59,41
15,15
77,27
1,62
61,99
68,97
29,93
42,93
28,91
15,90
66,62
28,27
94,84
57,57
80,35
36,7
34,34
32,79
83,89
94,81
41,34
38,8
13,90
64,56
47,88
95,16
95,89
15,52
3,3
9,18
51,18
52,83
20,11
10,10
83,83
33,33
26,71
73,73
19,19
52,49
90,6
65,98
71,48
68,49
53,23
36,52
31,36
33,62
4,82
28,49
64,81
63,39
70,69
84,96
78,11
64,41
82,63
78,74
6,65
7,52
29,29
9,75
11,66
8,12
50,48
4,14
83,83
81,64
76,2
62,51
27,88
33,49
7,31
87,66
7,91
27,20
23,72
45,48
45,45
15,15
76,35
58,49
58,41
43,7
61,7
29,28
63,63
18,60
11,11
98,18
19,60
75,50
7,56
10,36
23,86
64,12
24,24
88,66
5,64
64,64
83,9
71,11
13,13
30,89
79,69
99,22
36,18
98,52
55,34
38,92
1,26
45,32
21,21
12,6
92,98
43,98
47,3
52,94
34,34
87,31
7,34
8,8
12,99
23,8
98,98
61,32
99,14
54,89
22,2
0,62
89,36
44,44
30,30
71,28
77,5
13,24
77,10
79,49
97,47
29,29
31,44
99,69
39,15
90,90
61,61
4,73
99,64
15,42
51,85
82,34
87,68
59,74
28,46
86,65
80,92
84,47
95,84
32,96
37,3
28,71
73,58
78,56
47,47
26,26
72,48
89,7
80,80
0,3
79,75
86,85
81,60
88,48
58,58
91,98
63,63
82,37
75,21
60,8
18,97
81,54
35,35
66,66
89,37
24,59
46,46
16,24
35,74
22,87
30,12
99,61
53,29
27,27
26,14
77,66
73,43
99,24
65,2
55,55
94,2
14,36
42,63
44,43
30,48
26,98
81,31
55,28
9,9
88,89
33,50
15,48
7,23
50,11
68,24
57,20
10,70
10,86
12,38
16,26
11,11
53,25
77,30
19,19
84,94
60,60
99,65
54,89
85,33
78,33
20,23
30,30
14,2
29,29
43,43
50,43
57,51
26,78
81,81
20,2
51,13
92,47
85,3
89,57
33,54
96,87
30,43
29,21
93,10
84,44
91,35
17,22
55,96
19,92
26,53
92,92
74,74
31,20
41,41
78,78
4,13
77,24
33,12
56,0
31,31
75,93
80,3
86,90
7,19
94,84
11,65
26,20
55,38
17,17
55,55
82,64
34,8
79,30
1,1
90,6
45,76
22,93
74,74
