# Contains label noise for the CIFAR100 dataset.
#
# Each row corresponds to a sample from the dataset and includes the
# real and corrupted labels.
#
# Noise Method: LABEL_NOISE_SYMMETRIC
# Noise Level: 80.0%
#
label,label_noisy
71,31
87,56
77,62
15,84
7,7
58,24
51,51
55,55
85,64
2,29
3,69
89,41
10,52
3,3
11,31
20,23
4,89
48,48
27,51
48,70
7,45
67,22
3,55
65,65
56,18
9,34
44,44
95,95
46,59
83,62
40,59
58,71
87,4
59,59
18,63
48,48
5,5
88,48
26,24
21,21
24,24
53,88
68,79
49,21
89,12
96,70
92,57
7,61
13,56
99,12
49,74
22,34
56,4
67,58
13,99
97,79
6,20
19,30
76,76
65,42
9,1
71,71
63,82
71,70
18,38
55,55
34,34
18,32
0,65
56,42
23,88
75,88
70,5
78,98
45,28
66,66
91,91
25,0
58,98
90,36
29,44
68,64
35,35
54,23
77,17
97,33
0,0
70,60
75,89
60,23
65,24
5,84
58,77
82,82
49,45
61,81
28,81
44,99
56,48
82,5
61,19
43,55
20,65
38,38
85,42
87,61
49,33
85,46
24,24
7,51
88,0
40,71
38,77
72,77
56,2
4,30
81,36
98,97
97,55
14,3
46,23
23,24
89,89
86,78
83,87
54,54
27,10
41,33
96,4
1,33
81,81
79,79
30,55
17,80
14,94
67,88
20,20
54,54
92,80
33,40
57,86
65,81
49,47
71,92
59,63
85,1
22,88
31,43
85,89
17,0
42,48
62,52
26,45
60,7
27,67
57,13
19,12
97,19
88,23
10,42
31,31
23,62
84,53
74,0
63,80
94,55
77,72
90,9
60,3
5,77
1,51
61,61
95,95
32,50
95,53
57,57
32,23
23,56
39,58
45,23
41,94
69,81
89,5
45,34
47,78
57,17
11,25
48,48
74,48
2,69
11,67
95,95
50,93
37,48
59,34
71,56
84,29
89,89
84,1
70,56
16,43
71,74
8,94
48,76
31,31
98,98
32,60
2,14
74,13
62,10
71,30
90,12
34,75
51,52
0,98
12,15
26,37
57,74
62,79
57,97
31,80
65,48
32,56
16,2
35,20
98,98
11,36
87,32
38,49
52,1
89,4
40,86
76,76
7,16
54,22
76,76
30,58
59,15
84,56
3,45
91,77
46,46
65,17
43,12
49,49
6,63
33,92
5,43
14,75
77,57
44,84
68,84
82,93
94,94
66,84
73,52
56,15
89,32
53,73
22,68
69,69
77,43
84,87
20,3
98,23
4,4
69,83
79,48
40,89
45,45
1,76
56,1
65,65
51,57
5,28
80,70
54,67
92,7
4,4
23,63
60,72
81,11
77,15
73,82
98,86
0,2
14,83
9,4
44,86
27,84
8,94
43,2
74,90
46,40
94,7
86,86
30,96
61,61
57,60
11,61
81,81
25,14
81,85
70,97
29,23
27,5
3,96
71,83
53,88
48,44
19,23
80,80
57,25
19,63
59,98
25,3
56,33
74,74
32,11
98,7
37,73
13,88
45,35
12,23
80,60
64,28
16,16
17,76
24,24
30,30
25,25
96,39
37,53
5,26
98,65
31,74
94,58
5,39
29,51
66,88
51,16
6,10
67,17
50,58
68,77
27,39
62,5
89,89
5,25
11,11
13,41
66,66
55,23
15,15
62,28
74,32
31,84
93,2
59,45
1,31
97,97
32,19
39,78
41,27
62,5
71,53
70,11
98,28
41,10
42,6
70,81
3,91
35,12
90,90
22,37
50,23
61,99
66,38
92,92
53,53
12,21
84,79
33,64
57,97
93,98
79,28
69,6
53,43
9,40
19,68
6,16
20,93
76,63
5,63
98,31
92,87
78,47
93,5
79,89
21,16
51,63
74,60
76,50
56,84
75,75
27,58
22,13
37,2
16,38
72,11
81,84
36,36
48,44
13,13
56,63
70,53
0,62
63,72
90,22
53,55
29,29
64,64
2,2
83,74
63,14
89,18
14,20
66,71
95,12
65,65
85,15
5,14
7,95
58,58
61,63
42,18
59,25
37,37
12,12
42,14
66,6
71,76
40,69
63,72
45,45
19,67
33,66
55,11
26,56
0,1
60,75
72,17
4,59
63,72
76,84
46,92
64,64
96,96
69,54
64,41
75,75
33,38
36,36
26,94
62,45
18,69
48,23
50,14
36,80
26,32
28,98
71,55
76,59
45,47
52,22
65,6
59,91
41,88
69,61
15,31
87,89
50,16
11,11
71,34
36,45
84,37
73,73
46,83
83,72
12,85
79,64
54,62
50,71
75,16
72,26
37,72
91,59
19,66
82,82
22,36
41,39
53,53
14,58
15,61
84,37
11,51
35,92
83,5
36,36
17,41
74,59
26,60
46,53
97,10
85,81
98,66
10,50
63,82
72,39
93,82
45,46
95,47
68,83
14,44
62,79
73,16
62,93
11,36
23,86
24,24
97,25
32,7
78,61
29,38
54,66
20,96
41,87
88,7
34,66
87,87
62,91
29,72
0,64
4,2
31,4
50,50
33,30
5,39
8,15
48,71
71,77
71,79
94,53
5,50
15,15
16,89
98,87
29,65
42,98
68,44
40,63
95,32
85,98
64,57
40,44
24,2
3,76
11,68
79,35
10,31
3,10
73,29
22,74
28,28
70,38
94,94
42,28
14,4
4,73
18,18
86,86
4,4
32,8
38,38
24,24
65,26
75,5
1,1
7,86
99,56
58,58
8,10
67,94
10,70
44,99
98,86
88,88
31,21
83,29
63,87
59,13
34,73
81,51
54,28
28,51
76,28
84,48
44,1
88,79
59,44
65,98
8,47
91,56
51,34
42,99
23,99
20,20
26,26
77,44
77,69
4,89
84,41
4,27
8,76
60,86
41,38
96,70
54,29
30,3
51,42
35,35
11,11
18,8
47,69
89,89
63,30
6,46
32,78
26,5
30,57
42,84
67,91
7,14
12,94
1,74
37,55
30,97
53,93
98,0
76,43
8,85
36,68
67,67
91,30
67,95
33,45
82,30
93,93
84,84
52,52
84,85
90,10
7,7
33,59
78,78
66,4
9,9
12,12
27,27
44,47
18,82
63,63
75,75
95,95
50,59
59,66
63,66
45,44
28,89
19,82
50,7
7,7
27,35
92,35
53,88
64,92
53,42
41,41
44,93
39,64
73,43
61,50
43,43
80,40
35,2
85,21
71,71
21,21
36,36
53,53
67,67
90,11
74,39
34,73
14,23
46,34
55,55
37,64
80,12
73,73
86,82
12,12
44,71
75,54
24,24
67,95
24,95
80,18
51,51
5,57
71,38
53,15
90,97
74,17
49,6
51,51
73,42
17,3
67,13
54,0
54,54
54,58
81,10
2,67
64,80
90,31
35,86
24,0
71,12
92,64
38,58
8,79
90,91
15,15
50,90
44,19
88,7
68,79
47,47
84,14
64,21
80,78
34,16
51,51
85,91
52,28
1,78
61,32
26,1
48,48
24,84
7,91
78,71
82,6
87,87
13,82
68,65
49,10
90,92
77,5
82,49
54,79
32,72
98,59
49,38
4,96
50,51
15,15
93,39
41,29
37,41
89,12
24,2
19,93
80,35
8,98
6,54
59,89
13,14
12,12
31,87
77,54
9,17
71,71
56,44
97,36
63,27
48,48
90,61
15,58
10,0
3,88
65,41
13,72
19,61
54,77
58,45
4,43
63,98
63,48
31,31
26,82
68,80
86,77
45,80
93,27
94,82
87,77
24,84
60,76
38,35
80,85
2,61
47,83
54,56
2,48
15,30
87,87
6,76
45,82
40,90
93,35
4,4
69,58
93,42
23,69
51,54
20,20
58,33
80,83
5,25
30,12
88,20
41,88
76,56
63,63
7,44
74,91
75,75
45,45
80,21
93,34
68,68
52,17
55,18
46,46
44,78
12,5
54,48
88,68
5,46
56,33
26,88
40,40
59,12
0,73
27,71
74,19
81,81
18,54
33,30
86,86
68,96
95,34
67,27
78,35
11,13
45,45
61,88
16,83
80,91
15,63
8,53
41,41
25,83
83,78
70,70
37,30
75,75
93,25
26,44
78,99
51,86
35,35
98,18
80,5
38,78
59,97
15,31
66,5
18,98
74,6
12,34
58,34
90,90
62,64
19,29
21,27
52,65
40,80
3,59
17,60
27,54
60,34
13,2
52,90
99,99
8,39
98,98
34,34
28,70
97,37
54,14
82,47
94,71
49,51
31,56
16,42
21,65
4,4
35,89
95,29
94,2
89,68
41,49
4,91
50,12
53,53
98,59
86,37
65,1
65,87
31,31
29,29
79,79
43,43
9,62
6,73
7,8
80,80
29,29
3,61
38,38
85,81
91,16
98,29
28,10
50,96
70,35
33,33
21,99
48,79
60,75
19,19
50,77
3,2
63,14
25,27
59,44
86,92
77,16
92,45
1,1
38,21
72,72
24,87
85,71
3,3
1,45
5,23
89,37
25,45
10,65
67,66
48,66
92,89
62,79
26,26
21,21
8,36
58,15
58,74
12,12
46,39
53,23
11,18
34,17
12,87
71,53
85,31
64,40
44,99
9,31
64,64
20,63
59,59
75,21
26,82
45,25
25,65
20,86
12,58
77,77
5,49
94,94
27,31
40,40
73,2
95,3
67,67
44,95
34,83
81,37
1,74
24,31
85,89
15,80
37,37
15,37
82,6
28,85
80,23
69,9
84,84
91,98
41,41
7,4
56,56
5,5
81,46
83,10
16,65
6,54
40,21
64,64
12,59
15,72
69,80
3,93
58,77
73,87
72,38
20,83
53,73
53,78
66,66
81,36
43,43
52,63
71,48
17,17
49,44
94,16
31,42
61,61
38,3
86,9
79,89
5,15
22,28
45,15
28,7
33,33
39,69
34,34
38,35
79,77
54,54
98,74
17,29
74,69
18,66
35,35
44,44
8,8
24,42
64,73
28,31
37,42
94,94
37,37
84,12
69,69
94,38
33,81
56,61
66,11
19,12
25,97
34,2
46,46
6,29
76,90
90,93
30,72
71,71
5,5
29,36
81,81
99,39
94,20
70,75
86,50
23,23
25,40
93,47
10,43
71,89
30,65
96,70
77,98
39,94
57,25
24,59
90,88
95,95
75,75
42,85
57,73
90,87
84,33
14,74
20,4
24,39
57,65
61,55
84,84
5,58
2,98
80,55
86,83
74,74
42,42
60,22
7,96
11,65
47,47
11,11
25,5
30,30
59,68
24,55
38,62
60,47
69,15
51,2
56,70
26,14
64,64
91,91
56,39
91,35
29,51
91,7
64,64
27,40
78,26
25,3
42,69
49,67
15,57
55,9
50,50
33,58
92,76
33,33
99,57
34,67
9,65
61,57
17,17
64,51
8,8
37,32
86,37
21,97
33,51
15,26
92,84
59,79
41,69
8,79
1,17
61,45
52,90
95,95
71,88
43,98
59,51
76,26
90,90
85,85
74,78
98,20
54,42
61,41
10,10
70,90
24,55
41,68
74,93
27,67
44,50
15,35
10,54
72,85
75,87
23,79
49,49
7,99
57,62
33,58
15,11
58,30
18,22
27,2
6,43
6,46
24,34
52,6
90,87
85,21
11,11
71,65
90,76
51,54
70,22
49,91
44,90
30,30
37,25
17,18
94,28
59,21
45,24
57,57
78,78
47,82
43,86
33,43
94,94
37,84
75,83
0,7
67,17
47,36
80,80
60,88
27,16
31,31
41,41
57,24
57,57
4,2
3,74
88,35
50,11
99,34
81,83
62,22
60,60
48,23
10,8
80,87
62,59
35,60
90,90
3,8
24,93
1,53
3,73
52,79
50,1
66,24
37,37
71,69
33,65
82,20
61,41
28,83
85,54
2,85
47,43
6,44
79,36
52,52
25,54
47,81
89,89
21,11
68,50
42,88
36,91
15,27
69,69
72,72
55,45
23,23
36,92
64,64
47,34
57,66
90,21
90,63
97,68
87,4
35,24
69,49
65,65
77,52
35,61
83,4
62,62
2,18
31,31
50,22
6,42
72,74
56,55
21,20
47,53
64,50
2,3
26,26
85,80
91,91
72,72
79,61
30,14
1,1
88,76
95,32
55,0
64,67
34,32
24,41
28,14
97,65
87,96
23,94
83,83
17,16
91,46
52,88
15,15
12,71
4,50
75,75
70,70
32,55
97,72
39,88
5,15
77,77
47,47
65,19
52,5
58,58
33,86
61,2
16,17
90,14
42,84
13,67
8,11
87,57
32,50
52,32
74,92
9,56
16,16
62,44
5,14
92,92
35,70
14,45
32,32
16,30
97,3
6,28
26,51
33,83
47,95
88,31
4,83
20,10
41,41
97,97
27,32
98,7
57,95
64,42
84,84
26,68
12,92
2,61
13,67
42,20
16,64
27,57
56,56
2,2
73,90
47,26
49,46
23,39
88,88
85,16
89,54
16,35
71,81
21,73
27,40
67,67
93,3
35,35
10,36
93,80
89,14
17,17
26,34
2,91
12,12
61,25
52,21
1,48
86,85
64,33
78,78
9,96
51,51
65,97
92,42
89,49
13,12
8,8
20,67
64,99
19,65
56,6
96,69
68,68
92,92
31,31
20,24
0,58
93,80
37,36
68,11
58,58
16,10
29,25
65,76
14,14
2,6
95,58
58,97
33,73
48,79
78,94
1,1
59,26
29,39
51,51
69,24
96,57
87,70
19,53
22,22
35,89
46,54
82,31
68,98
42,21
83,73
5,32
18,32
98,27
46,23
56,3
24,30
47,99
44,99
85,2
77,77
58,28
55,52
35,29
46,7
99,99
35,10
55,57
53,87
9,66
12,2
36,36
2,2
78,45
69,76
43,42
84,7
87,32
48,97
36,42
84,4
54,54
18,18
92,92
26,26
4,38
93,39
62,45
2,61
70,99
10,56
16,25
2,97
14,14
52,82
21,50
98,98
29,29
55,19
80,50
13,98
46,87
60,70
26,59
51,33
91,77
82,57
73,11
37,42
11,97
65,65
56,82
82,48
28,97
24,68
89,89
63,63
63,35
3,3
25,11
59,38
64,19
4,43
14,95
66,22
40,35
58,34
65,65
14,28
7,67
64,0
34,78
59,77
27,27
86,86
48,91
81,61
99,44
83,27
73,56
19,7
62,50
52,35
60,60
34,47
41,31
36,36
25,37
21,5
90,90
85,29
51,47
24,29
17,86
3,47
9,79
75,4
48,38
48,50
52,55
21,81
32,2
34,43
99,91
28,73
92,77
67,71
5,46
16,16
25,49
79,70
66,93
0,18
47,75
7,20
65,65
44,88
13,13
17,46
11,76
71,71
31,86
10,29
40,35
13,13
46,95
1,8
51,9
3,27
77,22
86,39
45,45
80,1
59,21
56,32
86,47
18,2
16,73
69,66
6,8
26,23
87,48
2,2
8,8
11,96
85,39
84,84
31,20
36,95
46,5
6,96
86,61
75,34
20,34
25,65
36,36
57,96
53,35
95,17
98,45
95,95
95,86
55,39
58,1
21,21
87,74
32,22
90,1
37,7
69,69
42,43
63,78
84,84
93,70
30,10
47,26
72,72
28,21
80,53
94,7
46,46
23,94
85,0
41,40
2,2
91,91
22,31
60,30
41,61
96,96
52,77
78,61
36,33
20,20
73,63
67,96
50,82
93,81
37,43
31,91
40,40
91,20
30,30
50,50
33,49
25,54
35,77
70,3
89,72
0,77
37,0
10,56
8,65
28,28
79,79
55,55
70,70
92,13
3,74
76,76
57,46
35,35
63,63
47,77
32,57
27,27
11,97
60,55
62,21
66,55
81,28
33,98
33,76
97,97
92,43
89,92
98,6
79,17
8,62
98,29
5,52
96,61
83,83
73,73
77,27
57,64
89,58
38,54
85,85
68,98
73,73
47,1
23,29
24,24
6,57
99,96
41,41
1,1
18,71
0,97
10,39
21,37
40,25
61,79
46,46
81,43
94,20
64,28
22,10
93,93
36,87
99,31
4,6
31,10
29,0
93,12
53,1
71,60
96,96
78,78
82,33
22,31
7,45
87,47
64,75
69,77
74,55
99,36
67,24
81,19
63,44
85,67
64,36
94,33
7,53
40,40
8,8
7,7
30,83
31,32
14,14
40,40
73,39
27,63
86,27
9,55
71,71
83,8
65,22
38,8
66,99
28,64
46,70
64,73
49,92
14,18
14,14
84,33
14,80
17,30
31,31
37,34
12,12
84,84
66,66
2,2
21,21
40,25
85,4
56,94
97,16
70,70
85,80
43,43
35,87
85,13
55,55
7,89
57,31
40,40
85,83
19,22
53,53
98,37
61,0
22,11
39,92
39,24
85,10
62,75
1,23
75,32
49,14
71,36
85,47
32,32
85,13
40,96
21,59
45,45
3,3
63,21
35,81
32,92
27,27
23,4
49,49
37,8
86,1
49,49
10,92
30,85
55,91
50,50
3,45
54,48
92,40
73,51
23,79
94,94
71,98
69,76
9,51
1,60
22,22
53,53
37,37
66,12
56,88
37,37
31,16
97,97
99,34
69,69
79,99
49,36
81,80
0,94
49,78
31,99
38,38
41,87
12,55
11,11
20,20
50,67
51,20
36,34
84,84
77,51
73,73
47,47
92,89
89,33
27,34
79,77
71,80
33,91
96,41
64,60
37,34
44,5
51,37
59,63
45,71
73,15
11,33
49,53
62,62
48,24
69,94
94,89
43,43
39,44
28,5
62,57
30,21
28,88
64,10
85,6
41,51
52,56
94,1
17,69
39,39
40,28
63,88
90,11
51,42
61,5
98,90
36,86
48,57
57,54
70,89
80,80
65,65
34,10
73,21
67,66
56,10
66,5
80,30
68,7
83,84
43,73
57,96
87,13
21,21
61,66
28,1
66,7
42,84
27,35
40,96
10,53
14,14
47,8
5,87
83,18
26,39
38,82
60,74
53,47
83,90
2,43
86,41
60,92
78,78
7,36
85,95
66,55
96,71
55,91
49,63
76,53
38,19
80,82
32,75
24,24
44,71
1,78
21,21
19,1
57,14
49,55
79,56
43,29
5,34
84,93
81,92
86,6
53,76
3,75
51,83
34,16
46,46
45,76
80,23
7,5
10,94
43,43
60,60
41,14
28,28
96,72
88,54
23,38
20,25
58,58
53,62
15,61
98,98
47,86
86,83
52,52
30,30
35,81
88,88
21,17
53,28
28,28
19,74
73,26
78,78
3,16
30,42
38,38
36,44
87,68
55,95
5,39
11,82
83,50
3,3
62,67
11,6
65,69
37,37
85,24
90,7
23,23
4,4
54,54
54,52
74,51
50,89
18,81
18,0
58,54
80,41
25,78
26,3
46,18
14,14
51,2
7,35
49,49
73,91
29,29
66,66
33,99
55,40
68,11
66,93
52,14
57,33
19,11
24,82
38,39
55,55
44,68
3,3
70,44
85,78
63,63
72,85
29,94
40,40
70,56
78,88
42,77
43,43
47,7
13,99
32,32
26,88
91,29
41,78
51,79
46,66
80,80
14,72
90,90
26,24
56,80
12,42
74,12
44,0
94,99
92,46
78,61
87,78
50,50
99,99
32,82
67,77
94,16
21,8
53,20
7,20
40,5
48,89
0,8
28,96
15,15
22,77
50,50
36,36
44,5
34,22
70,43
12,33
20,70
30,30
42,52
61,18
91,29
66,52
60,76
5,36
6,21
27,16
77,90
32,99
66,66
91,91
61,61
48,91
27,27
28,49
64,90
70,55
59,89
0,95
69,0
64,64
44,55
32,56
38,14
0,37
33,13
71,71
45,31
30,23
82,99
96,76
82,84
96,33
67,5
94,63
31,49
3,42
64,38
41,2
96,17
80,94
18,18
21,41
15,15
18,11
33,33
10,96
18,76
55,64
94,94
58,51
70,18
99,77
32,75
38,64
58,56
30,34
35,3
75,46
68,68
94,78
72,19
62,26
44,44
40,65
25,38
27,27
78,46
76,76
4,7
27,41
22,70
35,97
80,98
20,30
11,1
94,32
26,87
1,43
87,15
18,58
42,17
43,2
81,83
89,75
48,93
8,85
10,61
4,33
33,94
80,36
20,21
51,18
23,23
31,50
94,36
23,98
91,59
73,94
49,7
33,64
71,71
87,67
16,35
79,44
43,43
84,84
6,30
66,7
29,20
28,77
96,96
54,54
13,56
20,41
69,93
72,31
78,3
58,38
63,6
99,27
73,35
51,85
86,86
97,89
96,65
78,76
0,29
91,49
54,0
71,76
16,74
51,51
58,70
9,59
34,51
6,22
38,19
36,11
46,46
20,20
13,95
20,16
77,4
62,48
16,16
88,88
87,73
57,78
97,95
45,46
1,37
77,85
83,44
47,16
2,35
41,9
68,55
18,18
75,75
38,9
70,92
38,4
16,16
96,96
92,53
57,13
88,76
95,63
61,64
57,81
66,40
64,99
52,52
24,64
59,59
35,35
25,55
13,64
18,89
20,79
64,64
21,83
13,60
19,99
3,46
34,6
96,10
54,80
53,49
38,0
37,72
62,47
46,35
11,89
53,94
97,36
3,58
4,22
43,25
89,41
90,17
44,49
63,41
11,39
63,96
96,60
46,17
74,34
70,88
86,83
15,10
93,88
34,78
29,94
63,5
2,29
29,23
95,52
41,7
37,1
85,85
63,83
95,83
49,46
21,68
68,99
68,44
98,84
67,53
55,7
83,83
63,35
44,81
20,16
44,5
14,69
58,77
76,82
22,6
82,71
68,68
54,54
36,66
39,6
20,45
14,49
25,45
97,49
56,43
64,93
56,91
84,94
85,65
19,19
57,29
4,28
76,76
67,79
63,63
3,3
88,88
76,90
35,36
21,16
18,18
14,14
89,35
33,31
72,72
5,5
17,84
67,67
76,78
1,22
58,84
61,56
48,76
80,70
76,99
22,79
85,72
63,79
51,68
37,37
67,67
29,29
47,64
60,23
38,55
76,76
92,40
25,90
71,17
18,76
39,49
64,64
27,27
18,87
42,94
83,83
92,46
68,70
67,24
40,40
41,23
18,18
51,51
85,85
84,84
39,15
60,3
90,90
58,58
35,96
62,66
83,83
39,24
47,83
46,46
61,15
59,25
99,1
47,47
64,2
8,8
27,17
69,94
81,62
78,78
56,1
49,49
64,33
84,68
90,57
28,70
72,72
22,21
79,81
8,93
56,11
18,82
32,99
5,5
5,79
2,2
73,77
67,67
76,73
49,27
83,49
17,32
13,51
4,27
58,85
16,16
53,59
61,38
79,79
84,24
41,86
58,58
58,58
40,7
23,26
33,59
30,47
29,60
29,27
51,55
54,19
43,25
76,16
36,41
63,11
16,16
23,11
44,80
43,89
32,30
28,78
46,46
78,78
99,66
43,38
3,93
95,92
63,36
27,17
2,62
92,30
46,9
89,11
67,57
88,49
1,1
56,56
38,70
16,8
29,44
44,60
74,11
87,87
78,78
96,31
56,59
68,93
49,79
9,76
95,11
85,41
55,23
2,70
51,51
34,11
66,45
55,91
53,6
69,85
38,37
98,98
74,61
75,31
0,0
58,58
80,52
38,30
16,71
38,62
74,73
4,61
13,5
71,96
39,91
55,9
37,48
4,58
53,88
96,85
48,14
84,84
35,97
99,99
68,39
79,33
72,68
94,65
96,96
77,98
77,80
38,1
9,90
37,37
72,44
87,11
75,75
80,55
59,76
62,91
65,97
8,97
67,67
40,81
97,16
32,8
52,52
14,28
42,6
41,12
37,9
87,12
39,61
53,99
73,26
59,66
77,77
73,84
70,9
16,89
68,68
55,55
32,72
99,39
87,87
70,51
1,1
35,35
73,73
28,73
78,89
62,92
22,93
94,38
15,36
0,20
97,0
81,13
53,45
98,75
35,35
28,91
69,90
97,26
28,33
67,67
64,87
34,75
70,13
45,0
75,88
73,11
30,30
71,71
80,65
63,13
85,74
49,51
43,42
6,95
78,80
20,75
89,70
74,11
25,57
11,11
91,34
99,84
82,89
23,28
14,14
21,60
56,51
86,17
19,58
71,71
47,25
14,14
77,12
58,2
55,56
8,53
40,64
71,68
42,42
0,87
97,97
10,29
41,5
53,63
72,83
32,80
12,72
63,63
84,84
4,1
91,91
83,82
51,11
85,3
2,50
45,73
3,87
76,76
63,62
34,15
61,57
17,12
4,50
99,53
21,93
3,87
60,42
32,50
79,51
7,98
60,93
76,76
76,76
63,89
97,23
40,73
27,33
80,80
13,39
33,34
45,45
77,40
41,15
71,71
53,23
55,55
73,23
65,82
31,33
4,30
40,40
70,32
22,62
34,34
2,2
52,42
18,75
87,50
66,34
20,91
70,52
53,53
20,4
99,99
33,64
76,62
3,3
46,62
54,54
49,31
40,36
69,0
38,73
35,30
9,57
75,75
32,53
58,58
31,82
35,26
53,94
79,35
90,90
62,64
75,34
24,62
91,96
3,3
55,55
35,43
91,78
89,89
64,64
66,72
7,35
73,14
61,6
79,33
56,56
68,84
20,51
58,52
5,5
88,55
48,36
52,52
90,90
59,66
15,15
77,72
1,34
61,17
68,92
29,57
42,42
28,28
15,99
66,9
28,28
94,99
57,56
80,12
36,36
34,34
32,64
83,83
94,94
41,13
38,38
13,4
64,20
47,47
95,57
95,57
15,15
3,14
9,32
51,91
52,49
20,20
10,77
83,83
33,4
26,59
73,18
19,67
52,64
90,4
65,24
71,85
68,49
53,50
36,36
31,35
33,63
4,75
28,97
64,43
63,63
70,44
84,17
78,51
64,1
82,83
78,90
6,49
7,7
29,50
9,39
11,83
8,26
50,70
4,15
83,53
81,81
76,84
62,62
27,25
33,84
7,37
87,5
7,50
27,97
23,63
45,57
45,77
15,12
76,13
58,55
58,9
43,33
61,58
29,85
63,95
18,40
11,38
98,15
19,76
75,87
7,30
10,59
23,15
64,15
24,67
88,4
5,17
64,96
83,11
71,98
13,17
30,5
79,72
99,64
36,36
98,61
55,55
38,82
1,57
45,29
21,25
12,61
92,92
43,71
47,53
52,1
34,34
87,87
7,57
8,8
12,23
23,2
98,82
61,80
99,49
54,54
22,50
0,0
89,56
44,42
30,30
71,38
77,77
13,66
77,2
79,14
97,63
29,74
31,30
99,84
39,94
90,98
61,28
4,89
99,99
15,9
51,51
82,15
87,21
59,59
28,39
86,65
80,88
84,9
95,14
32,32
37,91
28,48
73,74
78,78
47,17
26,81
72,58
89,16
80,80
0,50
79,79
86,75
81,8
88,47
58,53
91,3
63,63
82,40
75,75
60,21
18,66
81,62
35,5
66,66
89,15
24,72
46,46
16,85
35,35
22,35
30,5
99,18
53,97
27,76
26,4
77,97
73,73
99,72
65,22
55,55
94,89
14,31
42,68
44,65
30,32
26,0
81,81
55,99
9,48
88,30
33,25
15,97
7,83
50,50
68,45
57,12
10,7
10,67
12,50
16,98
11,22
53,71
77,68
19,29
84,67
60,84
99,13
54,73
85,28
78,78
20,71
30,95
14,23
29,68
43,40
50,78
57,36
26,65
81,81
20,97
51,51
92,37
85,85
89,95
33,39
96,43
30,75
29,60
93,9
84,57
91,19
17,49
55,55
19,63
26,59
92,12
74,37
31,37
41,48
78,47
4,80
77,49
33,82
56,33
31,94
75,82
80,63
86,48
7,42
94,36
11,11
26,6
55,59
17,10
55,98
82,82
34,56
79,20
1,66
90,75
45,78
22,40
74,76
