# Contains label noise for the CIFAR100 dataset.
#
# Each row corresponds to a sample from the dataset and includes the
# real and corrupted labels.
#
# Noise Method: LABEL_NOISE_SYMMETRIC
# Noise Level: 40.0%
#
label,label_noisy
82,82
22,22
41,20
53,53
14,14
15,15
84,40
11,11
35,85
83,19
36,36
17,57
74,74
26,26
46,46
97,71
85,85
98,98
10,10
63,63
72,72
93,93
45,45
95,81
68,68
14,12
62,46
73,23
62,62
11,11
23,46
24,24
97,62
32,5
78,78
29,29
54,54
20,20
41,84
88,88
34,14
87,87
62,62
29,29
0,78
4,61
31,31
50,50
33,33
5,5
8,8
48,48
71,71
71,71
94,50
5,95
15,15
16,16
98,98
29,29
42,87
68,41
40,40
95,95
85,30
64,64
40,85
24,24
3,24
11,35
79,79
10,3
3,3
73,72
22,22
28,56
70,51
94,9
42,61
14,17
4,38
18,18
86,86
4,4
32,32
38,45
24,24
65,52
75,83
1,1
7,7
99,99
58,65
8,11
67,67
10,10
44,44
98,98
88,93
31,19
83,83
63,95
59,75
34,34
81,81
54,56
28,19
76,76
84,65
44,44
88,88
59,63
65,65
8,8
91,91
51,51
42,42
23,23
20,48
26,26
77,77
77,98
4,31
84,84
4,78
8,62
60,60
41,41
96,96
54,54
30,30
51,51
35,35
11,65
18,18
47,47
89,9
63,80
6,6
32,32
26,26
30,30
42,42
67,67
7,7
12,12
1,1
37,77
30,30
53,43
98,98
76,77
8,8
36,36
67,34
91,23
67,0
33,33
82,82
93,93
84,82
52,52
84,84
90,90
7,3
33,33
78,98
66,66
9,44
12,12
27,35
44,44
18,93
63,88
75,74
95,99
50,50
59,59
63,51
45,67
28,42
19,19
50,66
7,7
27,41
92,16
53,53
64,64
53,43
41,36
44,2
39,39
73,98
61,61
43,43
80,18
35,46
85,85
71,71
21,21
36,36
53,10
67,67
90,49
74,74
34,44
14,75
46,46
55,26
37,37
80,80
73,26
86,86
12,12
44,94
75,75
24,80
67,66
24,96
80,80
51,51
5,80
71,56
53,80
90,90
74,74
49,49
51,51
73,73
17,17
67,67
54,58
54,59
54,54
81,32
2,2
64,64
90,90
35,18
24,24
71,76
92,92
38,38
8,8
90,90
15,15
50,50
44,44
88,74
68,68
47,38
84,84
64,57
80,80
34,34
51,51
85,58
52,52
1,1
61,61
26,26
48,48
24,24
7,19
78,63
82,47
87,28
13,13
68,21
49,49
90,13
77,77
82,82
54,54
32,32
98,98
49,49
4,65
50,42
15,15
93,93
41,55
37,84
89,66
24,24
19,19
80,80
8,75
6,26
59,72
13,13
12,12
31,1
77,18
9,9
71,6
56,84
97,57
63,52
48,48
90,90
15,15
10,10
3,3
65,65
13,75
19,57
54,54
58,69
4,4
63,73
63,63
31,34
26,26
68,68
86,11
45,45
93,93
94,2
87,87
24,24
60,60
38,46
80,80
2,2
47,47
54,54
2,75
15,15
87,87
6,6
45,45
40,40
93,93
4,4
69,91
93,93
23,23
51,63
20,63
58,58
80,69
5,59
30,30
88,16
41,72
76,80
63,19
7,7
74,69
75,33
45,45
80,80
93,93
68,68
52,45
55,93
46,20
44,44
12,87
54,32
88,88
5,11
56,60
26,26
40,40
59,59
0,60
27,27
74,74
81,81
18,18
33,0
86,86
68,68
95,95
67,67
78,78
11,11
45,59
61,61
16,16
80,40
15,15
8,7
41,41
25,25
83,50
70,25
37,69
75,55
93,7
26,26
78,78
51,36
35,31
98,98
80,80
38,45
59,45
15,15
66,66
18,18
74,74
12,5
58,66
90,61
62,81
19,17
21,21
52,88
40,12
3,3
17,17
27,27
60,20
13,13
52,23
99,77
8,8
98,98
34,34
28,28
97,97
54,54
82,55
94,31
49,49
31,28
16,16
21,21
4,88
35,35
95,95
94,94
89,89
41,54
4,4
50,50
53,34
98,98
86,44
65,66
65,65
31,31
29,12
79,79
43,43
9,9
6,78
7,44
80,80
29,29
3,7
38,38
85,32
91,47
98,98
28,77
50,92
70,81
33,33
21,28
48,48
60,60
19,90
50,50
3,64
63,63
25,25
59,36
86,52
77,28
92,92
1,1
38,38
72,72
24,24
85,85
3,3
1,1
5,5
89,89
25,63
10,10
67,67
48,48
92,92
62,48
26,26
21,21
8,8
58,58
58,58
12,67
46,96
53,53
11,11
34,34
12,6
71,59
85,85
64,64
44,56
9,9
64,23
20,74
59,59
75,0
26,26
45,45
25,25
20,10
12,12
77,71
5,12
94,48
27,27
40,27
73,73
95,95
67,44
44,8
34,34
81,81
1,1
24,24
85,22
15,15
37,50
15,15
82,49
28,70
80,80
69,90
84,14
91,91
41,12
7,7
56,77
5,5
81,81
83,83
16,16
6,6
40,23
64,79
12,12
15,29
69,69
3,3
58,58
73,73
72,72
20,20
53,38
53,79
66,4
81,81
43,43
52,52
71,57
17,50
49,19
94,94
31,31
61,61
38,38
86,61
79,69
5,5
22,37
45,45
28,42
33,33
39,5
34,99
38,57
79,79
54,97
98,98
17,20
74,74
18,7
35,9
44,44
8,92
24,24
64,64
28,28
37,37
94,94
37,77
84,17
69,69
94,94
33,60
56,27
66,77
19,19
25,10
34,84
46,59
6,28
76,76
90,90
30,86
71,71
5,5
29,29
81,81
99,99
94,94
70,77
86,52
23,30
25,25
93,93
10,34
71,71
30,30
96,41
77,77
39,41
57,83
24,24
90,90
95,80
75,75
42,42
57,57
90,14
84,91
14,14
20,10
24,24
57,51
61,84
84,84
5,50
2,2
80,72
86,86
74,16
42,42
60,60
7,7
11,63
47,47
11,38
25,25
30,0
59,59
24,24
38,38
60,60
69,55
51,51
56,90
26,26
64,64
91,38
56,56
91,91
29,29
91,48
64,64
27,58
78,78
25,25
42,42
49,73
15,15
55,55
50,50
33,85
92,92
33,33
99,99
34,87
9,84
61,61
17,17
64,4
8,8
37,99
86,86
21,42
33,33
15,15
92,92
59,83
41,47
8,8
1,25
61,61
52,85
95,16
71,17
43,43
59,68
76,76
90,90
85,85
74,1
98,68
54,54
61,61
10,10
70,3
24,24
41,41
74,7
27,55
44,44
15,15
10,10
72,72
75,75
23,34
49,56
7,95
57,11
33,33
15,9
58,1
18,57
27,27
6,39
6,25
24,3
52,52
90,42
85,85
11,81
71,55
90,90
51,25
70,70
49,26
44,8
30,30
37,23
17,41
94,94
59,59
45,23
57,4
78,78
47,47
43,70
33,33
94,16
37,19
75,75
0,0
67,67
47,60
80,33
60,60
27,29
31,31
41,52
57,38
57,57
4,4
3,3
88,33
50,50
99,85
81,74
62,70
60,5
48,77
10,10
80,80
62,62
35,35
90,39
3,3
24,70
1,78
3,3
52,52
50,50
66,26
37,37
71,33
33,88
82,82
61,61
28,20
85,3
2,2
47,47
6,6
79,58
52,52
25,87
47,35
89,89
21,21
68,47
42,42
36,7
15,15
69,69
72,72
55,39
23,60
36,91
64,64
47,47
57,57
90,90
90,86
97,35
87,75
35,35
69,69
65,0
77,77
35,35
83,52
62,62
2,2
31,82
50,77
6,88
72,57
56,5
21,13
47,47
64,64
2,59
26,26
85,20
91,91
72,72
79,79
30,30
1,1
88,88
95,57
55,35
64,93
34,34
24,24
28,45
97,97
87,30
23,41
83,83
17,72
91,91
52,52
15,15
12,94
4,47
75,75
70,43
32,94
97,58
39,39
5,40
77,44
47,67
65,47
52,52
58,58
33,33
61,61
16,16
90,90
42,42
13,13
8,8
87,22
32,32
52,97
74,74
9,51
16,61
62,62
5,28
92,92
35,35
14,24
32,32
16,16
97,98
6,6
26,26
33,33
47,47
88,88
4,4
20,19
41,41
97,97
27,27
98,38
57,24
64,64
84,84
26,82
12,12
2,2
13,51
42,53
16,66
27,55
56,56
2,6
73,73
47,47
49,98
23,57
88,88
85,85
89,89
16,16
71,93
21,44
27,8
67,4
93,85
35,84
10,27
93,58
89,89
17,17
26,59
2,2
12,12
61,61
52,61
1,1
86,86
64,57
78,79
9,9
51,51
65,65
92,50
89,63
13,45
8,47
20,20
64,42
19,19
56,56
96,67
68,68
92,92
31,31
20,22
0,0
93,93
37,89
68,68
58,20
16,16
29,29
65,65
14,90
2,20
95,92
58,58
33,33
48,48
78,30
1,32
59,59
29,29
51,51
69,75
96,96
87,60
19,13
22,22
35,35
46,84
82,82
68,68
42,42
83,85
5,38
18,87
98,17
46,46
56,74
24,24
47,47
44,44
85,85
77,77
58,58
55,55
35,35
46,84
99,35
35,33
55,9
53,87
9,9
12,12
36,48
2,2
78,29
69,69
43,18
84,84
87,5
48,48
36,36
84,84
54,54
18,64
92,92
26,26
4,78
93,36
62,40
2,2
70,44
10,10
16,16
2,33
14,14
52,52
21,75
98,63
29,29
55,55
80,80
13,96
46,68
60,60
26,26
51,51
91,91
82,82
73,73
37,37
11,71
65,65
56,56
82,92
28,28
24,24
89,65
63,61
63,63
3,65
25,25
59,59
64,75
4,4
14,14
66,66
40,71
58,49
65,65
14,14
7,7
64,64
34,34
59,60
27,79
86,86
48,0
81,38
99,99
83,83
73,95
19,19
62,62
52,52
60,60
34,12
41,74
36,36
25,25
21,21
90,90
85,85
51,67
24,24
17,63
3,24
9,9
75,4
48,48
48,2
52,3
21,44
32,88
34,34
99,99
28,28
92,92
67,67
5,5
16,64
25,72
79,39
66,18
0,0
47,47
7,6
65,65
44,47
13,13
17,17
11,11
71,23
31,31
10,99
40,20
13,93
46,46
1,1
51,51
3,62
77,77
86,86
45,45
80,83
59,59
56,98
86,86
18,41
16,40
69,69
6,6
26,26
87,87
2,61
8,8
11,94
85,85
84,84
31,31
36,36
46,46
6,6
86,86
75,75
20,20
25,3
36,36
57,56
53,53
95,10
98,43
95,95
95,4
55,55
58,58
21,34
87,8
32,32
90,90
37,37
69,10
42,42
63,49
84,93
93,46
30,30
47,47
72,56
28,28
80,80
94,94
46,18
23,23
85,85
41,41
2,2
91,91
22,30
60,60
41,41
96,61
52,42
78,78
36,36
20,61
73,13
67,67
50,25
93,93
37,37
31,31
40,40
91,91
30,5
50,50
33,33
25,19
35,35
70,70
89,89
0,0
37,90
10,10
8,8
28,77
79,79
55,55
70,43
92,92
3,3
76,76
57,57
35,6
63,63
47,23
32,32
27,27
11,26
60,60
62,62
66,66
81,22
33,62
33,89
97,97
92,22
89,66
98,45
79,72
8,8
98,98
5,22
96,49
83,83
73,35
77,77
57,57
89,56
38,65
85,85
68,68
73,98
47,47
23,95
24,24
6,6
99,99
41,95
1,1
18,18
0,20
10,10
21,21
40,14
61,61
46,46
81,97
94,93
64,64
22,79
93,95
36,32
99,99
4,78
31,31
29,53
93,39
53,46
71,47
96,78
78,78
82,82
22,53
7,7
87,6
64,64
69,69
74,47
99,99
67,75
81,81
63,82
85,85
64,64
94,94
7,7
40,5
8,21
7,84
30,30
31,31
14,59
40,40
73,29
27,54
86,86
9,9
71,21
83,83
65,25
38,38
66,66
28,54
46,46
64,64
49,49
14,41
14,93
84,81
14,58
17,17
31,69
37,37
12,12
84,84
66,66
2,2
21,68
40,40
85,51
56,56
97,97
70,92
85,85
43,43
35,33
85,6
55,55
7,76
57,57
40,40
85,82
19,19
53,79
98,98
61,61
22,22
39,39
39,86
85,60
62,62
1,83
75,75
49,49
71,71
85,85
32,81
85,68
40,54
21,21
45,6
3,71
63,17
35,52
32,32
27,21
23,21
49,49
37,48
86,61
49,49
10,18
30,30
55,55
50,37
3,38
54,54
92,35
73,73
23,64
94,94
71,71
69,69
9,9
1,1
22,22
53,25
37,37
66,80
56,9
37,21
31,31
97,94
99,99
69,33
79,9
49,49
81,81
0,8
49,71
31,60
38,38
41,34
12,75
11,11
20,55
50,50
51,51
36,15
84,84
77,45
73,73
47,55
92,0
89,89
27,27
79,79
71,58
33,60
96,59
64,93
37,37
44,44
51,51
59,59
45,31
73,73
11,11
49,49
62,9
48,48
69,69
94,1
43,43
39,39
28,28
62,62
30,30
28,61
64,64
85,20
41,41
52,26
94,75
17,98
39,39
40,40
63,63
90,90
51,51
61,61
98,14
36,57
48,48
57,46
70,4
80,37
65,40
34,78
73,92
67,67
56,14
66,66
80,80
68,46
83,83
43,49
57,57
87,96
21,21
61,61
28,22
66,53
42,42
27,27
40,40
10,10
14,14
47,47
5,5
83,83
26,26
38,38
60,60
53,53
83,83
2,2
86,86
60,60
78,78
7,7
85,85
66,66
96,96
55,47
49,49
76,76
38,39
80,80
32,32
24,15
44,44
1,1
21,1
19,19
57,57
49,49
79,47
43,43
5,49
84,79
81,81
86,86
53,53
3,3
51,51
34,34
46,3
45,45
80,80
7,7
10,88
43,78
60,60
41,42
28,28
96,75
88,9
23,69
20,20
58,58
53,53
15,15
98,98
47,47
86,86
52,52
30,30
35,32
88,20
21,75
53,48
28,28
19,19
73,95
78,78
3,5
30,30
38,38
36,36
87,11
55,55
5,5
11,11
83,71
3,3
62,62
11,11
65,24
37,37
85,85
90,67
23,23
4,4
54,7
54,54
74,74
50,24
18,18
18,18
58,19
80,33
25,25
26,2
46,46
14,34
51,28
7,7
49,95
73,73
29,29
66,66
33,72
55,55
68,55
66,66
52,52
57,57
19,84
24,35
38,79
55,59
44,44
3,28
70,70
85,85
63,95
72,53
29,29
40,90
70,70
78,78
42,42
43,43
47,47
13,96
32,32
26,25
91,91
41,41
51,51
46,46
80,80
14,14
90,90
26,26
56,39
12,37
74,74
44,57
94,94
92,92
78,87
87,13
50,58
99,99
32,32
67,67
94,57
21,5
53,48
7,7
40,86
48,48
0,0
28,28
15,15
22,92
50,96
36,27
44,44
34,34
70,70
12,12
20,88
30,74
42,42
61,61
91,91
66,66
60,60
5,5
6,6
27,27
77,77
32,32
66,66
91,91
61,61
48,48
27,95
28,28
64,64
70,59
59,59
0,25
69,69
64,64
44,44
32,24
38,38
0,0
33,33
71,48
45,45
30,30
82,82
96,96
82,82
96,96
67,67
94,22
31,31
3,10
64,83
41,41
96,94
80,80
18,51
21,21
15,40
18,18
33,33
10,42
18,51
55,55
94,34
58,48
70,70
99,2
32,68
38,38
58,58
30,30
35,35
75,75
68,81
94,49
72,72
62,62
44,44
40,81
25,4
27,27
78,23
76,47
4,4
27,27
22,47
35,53
80,41
20,20
11,11
94,94
26,26
1,8
87,87
18,18
42,42
43,43
81,81
89,54
48,48
8,8
10,45
4,4
33,33
80,78
20,73
51,51
23,23
31,31
94,94
23,23
91,91
73,47
49,71
33,27
71,71
87,87
16,92
79,79
43,43
84,45
6,73
66,61
29,12
28,28
96,96
54,54
13,87
20,20
69,69
72,72
78,78
58,58
63,2
99,99
73,38
51,51
86,51
97,97
96,96
78,78
0,42
91,91
54,45
71,90
16,16
51,58
58,28
9,9
34,34
6,6
38,86
36,36
46,46
20,20
13,13
20,20
77,66
62,62
16,16
88,88
87,56
57,94
97,97
45,45
1,65
77,76
83,83
47,47
2,2
41,41
68,68
18,18
75,27
38,38
70,70
38,85
16,53
96,6
92,60
57,57
88,88
95,95
61,61
57,57
66,66
64,61
52,80
24,39
59,85
35,35
25,41
13,81
18,18
20,66
64,80
21,21
13,13
19,84
3,3
34,34
96,73
54,97
53,53
38,38
37,43
62,62
46,46
11,59
53,53
97,73
3,3
4,54
43,43
89,89
90,27
44,58
63,63
11,11
63,63
96,96
46,46
74,74
70,70
86,52
15,15
93,93
34,34
29,29
63,82
2,34
29,39
95,95
41,41
37,37
85,85
63,63
95,95
49,49
21,21
68,68
68,80
98,98
67,14
55,91
83,35
63,64
44,44
20,7
44,44
14,91
58,58
76,76
22,22
82,70
68,68
54,54
36,36
39,39
20,32
14,0
25,87
97,97
56,56
64,64
56,56
84,64
85,85
19,40
57,57
4,94
76,4
67,46
63,63
3,3
88,88
76,88
35,12
21,50
18,1
14,14
89,89
33,33
72,72
5,5
17,88
67,67
76,85
1,1
58,58
61,61
48,48
80,80
76,82
22,22
85,4
63,63
51,51
37,20
67,67
29,29
47,47
60,60
38,38
76,76
92,72
25,25
71,71
18,18
39,39
64,26
27,27
18,18
42,42
83,83
92,92
68,68
67,67
40,87
41,41
18,35
51,51
85,85
84,48
39,39
60,60
90,95
58,58
35,34
62,73
83,83
39,39
47,0
46,46
61,89
59,59
99,77
47,47
64,64
8,8
27,27
69,69
81,81
78,78
56,56
49,49
64,78
84,52
90,90
28,13
72,72
22,22
79,37
8,8
56,17
18,80
32,29
5,68
5,95
2,2
73,73
67,1
76,76
49,14
83,39
17,17
13,13
4,4
58,58
16,43
53,53
61,44
79,37
84,84
41,43
58,95
58,33
40,40
23,67
33,33
30,80
29,52
29,29
51,75
54,54
43,43
76,76
36,31
63,63
16,10
23,23
44,30
43,43
32,32
28,28
46,99
78,78
99,92
43,43
3,93
95,95
63,2
27,94
2,2
92,60
46,7
89,89
67,28
88,88
1,70
56,56
38,29
16,16
29,29
44,44
74,74
87,87
78,78
96,16
56,73
68,68
49,49
9,9
95,95
85,85
55,26
2,69
51,50
34,53
66,66
55,55
53,43
69,69
38,12
98,98
74,74
75,75
0,0
58,58
80,80
38,38
16,16
38,38
74,74
4,4
13,13
71,95
39,39
55,55
37,37
4,82
53,53
96,96
48,48
84,84
35,70
99,47
68,41
79,13
72,62
94,78
96,96
77,56
77,77
38,38
9,9
37,37
72,72
87,87
75,57
80,90
59,78
62,62
65,90
8,8
67,31
40,13
97,97
32,82
52,52
14,90
42,63
41,73
37,37
87,51
39,39
53,53
73,50
59,59
77,77
73,73
70,70
16,16
68,50
55,40
32,32
99,99
87,87
70,70
1,14
35,35
73,73
28,28
78,78
62,62
22,22
94,94
15,15
0,0
97,97
81,81
53,53
98,52
35,46
28,28
69,5
97,97
28,28
67,4
64,37
34,34
70,70
45,79
75,97
73,73
30,54
71,73
80,80
63,63
85,85
49,27
43,43
6,6
78,63
20,20
89,52
74,53
25,25
11,11
91,17
99,99
82,76
23,12
14,56
21,25
56,55
86,60
19,19
71,71
47,11
14,31
77,77
58,4
55,55
8,37
40,40
71,71
42,75
0,54
97,95
10,31
41,71
53,84
72,72
32,16
12,12
63,79
84,84
4,11
91,97
83,83
51,61
85,70
2,98
45,45
3,3
76,76
63,63
34,34
61,61
17,17
4,4
99,99
21,21
3,52
60,61
32,32
79,52
7,33
60,60
76,86
76,76
63,48
97,97
40,83
27,27
80,80
13,13
33,33
45,45
77,77
41,41
71,3
53,53
55,55
73,73
65,65
31,56
4,53
40,40
70,70
22,99
34,34
2,2
52,22
18,18
87,31
66,66
20,20
70,70
53,53
20,39
99,24
33,33
76,76
3,90
46,45
54,66
49,72
40,40
69,69
38,38
35,35
9,9
75,75
32,32
58,58
31,79
35,33
53,53
79,51
90,47
62,62
75,75
24,75
91,61
3,3
55,55
35,35
91,29
89,89
64,64
66,40
7,95
73,73
61,61
79,28
56,56
68,81
20,20
58,58
5,5
88,88
48,48
52,52
90,31
59,16
15,15
77,86
1,1
61,61
68,27
29,29
42,94
28,94
15,15
66,29
28,69
94,94
57,57
80,60
36,36
34,91
32,86
83,83
94,90
41,72
38,99
13,13
64,34
47,47
95,12
95,95
15,34
3,64
9,45
51,90
52,57
20,98
10,10
83,83
33,62
26,26
73,73
19,19
52,52
90,20
65,65
71,58
68,68
53,53
36,36
31,31
33,33
4,75
28,91
64,64
63,92
70,43
84,84
78,78
64,64
82,54
78,32
6,6
7,7
29,29
9,1
11,11
8,46
50,50
4,4
83,83
81,81
76,76
62,62
27,81
33,11
7,7
87,59
7,7
27,53
23,23
45,45
45,45
15,9
76,76
58,58
58,58
43,73
61,61
29,29
63,63
18,18
11,11
98,4
19,19
75,75
7,7
10,10
23,23
64,64
24,19
88,88
5,41
64,66
83,83
71,71
13,68
30,30
79,13
99,99
36,36
98,98
55,55
38,0
1,1
45,45
21,86
12,39
92,92
43,43
47,47
52,65
34,73
87,87
7,7
8,8
12,10
23,23
98,48
61,86
99,65
54,54
22,30
0,40
89,58
44,42
30,6
71,68
77,43
13,13
77,77
79,74
97,97
29,25
31,31
99,99
39,39
90,90
61,61
4,45
99,75
15,35
51,51
82,82
87,87
59,1
28,22
86,86
80,80
84,84
95,95
32,32
37,60
28,28
73,73
78,78
47,47
26,12
72,72
89,89
80,39
0,0
79,62
86,8
81,3
88,44
58,10
91,91
63,63
82,82
75,75
60,34
18,18
81,9
35,35
66,66
89,89
24,32
46,65
16,36
35,35
22,22
30,62
99,99
53,53
27,27
26,26
77,36
73,73
99,99
65,27
55,81
94,23
14,14
42,42
44,44
30,3
26,26
81,81
55,55
9,99
88,88
33,76
15,15
7,7
50,50
68,68
57,57
10,16
10,10
12,12
16,94
11,49
53,53
77,77
19,19
84,84
60,40
99,99
54,44
85,74
78,43
20,20
30,30
14,95
29,29
43,43
50,50
57,57
26,26
81,28
20,20
51,94
92,92
85,85
89,89
33,33
96,96
30,4
29,29
93,41
84,84
91,91
17,90
55,8
19,6
26,26
92,68
74,74
31,1
41,93
78,78
4,4
77,90
33,25
56,56
31,17
75,59
80,80
86,39
7,68
94,94
11,11
26,26
55,55
17,17
55,53
82,33
34,92
79,79
1,20
90,90
45,45
22,58
74,46
