# Contains label noise for the CIFAR100 dataset.
#
# Each row corresponds to a sample from the dataset and includes the
# real and corrupted labels.
#
# Noise Method: LABEL_NOISE_SYMMETRIC
# Noise Level: 40.0%
#
label,label_noisy
79,61
66,66
81,81
21,18
79,79
40,40
29,29
22,27
13,19
25,85
11,11
38,38
10,10
96,96
54,54
65,52
39,39
40,40
42,42
48,48
48,48
51,42
11,11
23,23
23,23
89,23
52,52
46,46
2,2
95,95
43,23
86,39
34,44
66,66
18,15
46,46
66,15
56,56
57,0
1,92
44,44
11,26
82,82
23,23
90,38
56,56
19,19
68,68
66,66
28,28
1,1
57,57
67,67
5,69
13,13
78,85
6,6
84,63
7,58
41,41
65,13
80,70
12,12
50,50
63,63
26,26
8,47
53,37
60,73
99,99
97,97
85,86
0,85
78,78
31,44
10,6
2,2
7,29
43,43
83,94
97,69
91,91
82,82
28,80
42,31
0,0
82,82
5,2
68,68
60,33
30,82
98,11
82,82
20,12
64,5
66,66
10,10
75,75
54,64
57,57
87,31
66,82
66,66
73,58
54,54
88,88
42,30
37,37
80,80
87,87
3,3
29,29
43,43
12,44
73,73
96,55
23,23
96,96
84,10
19,19
62,62
0,0
21,21
11,11
36,36
64,64
76,76
60,77
3,3
80,48
82,31
79,37
26,26
65,91
72,72
11,63
15,30
31,92
48,48
12,12
91,37
71,71
87,87
77,28
15,15
7,7
58,90
51,93
55,55
85,85
2,2
3,81
89,66
10,10
3,95
11,3
20,34
4,14
48,48
27,41
48,48
7,7
67,67
3,3
65,65
56,97
9,9
44,44
95,95
46,46
83,83
40,40
58,58
87,87
59,59
18,25
48,48
5,3
88,49
26,50
21,21
24,52
53,53
68,3
49,65
89,89
96,57
92,9
7,55
13,57
99,34
49,49
22,22
56,41
67,1
13,39
97,97
6,6
19,51
76,76
65,65
9,47
71,39
63,63
71,86
18,18
55,55
34,80
18,18
0,44
56,23
23,39
75,75
70,70
78,78
45,44
66,66
91,43
25,25
58,82
90,1
29,9
68,18
35,35
54,9
77,77
97,97
0,81
70,70
75,75
60,60
65,46
5,5
58,21
82,80
49,49
61,63
28,73
44,44
56,56
82,82
61,91
43,43
20,20
38,19
85,85
87,27
49,49
85,15
24,24
7,4
88,88
40,5
38,38
72,39
56,56
4,4
81,81
98,51
97,85
14,14
46,46
23,23
89,89
86,86
83,19
54,54
27,27
41,21
96,80
1,61
81,37
79,79
30,30
17,23
14,74
67,62
20,15
54,52
92,28
33,80
57,57
65,65
49,49
71,71
59,59
85,9
22,26
31,11
85,85
17,41
42,42
62,62
26,26
60,61
27,27
57,57
19,7
97,97
88,88
10,88
31,31
23,6
84,71
74,74
63,63
94,58
77,72
90,90
60,59
5,5
1,1
61,61
95,95
32,32
95,80
57,57
32,32
23,97
39,39
45,45
41,50
69,82
89,37
45,75
47,43
57,57
11,11
48,48
74,15
2,87
11,32
95,15
50,78
37,37
59,14
71,71
84,70
89,89
84,84
70,70
16,16
71,71
8,8
48,27
31,31
98,98
32,32
2,2
74,55
62,62
71,71
90,90
34,34
51,51
0,90
12,12
26,26
57,57
62,48
57,57
31,34
65,70
32,32
16,46
35,35
98,2
11,11
87,40
38,38
52,44
89,84
40,40
76,76
7,7
54,54
76,76
30,30
59,59
84,84
3,3
91,91
46,46
65,39
43,43
49,49
6,6
33,33
5,84
14,2
77,27
44,44
68,62
82,49
94,94
66,66
73,73
56,23
89,89
53,53
22,22
69,69
77,77
84,84
20,20
98,98
4,4
69,73
79,79
40,40
45,45
1,1
56,56
65,23
51,51
5,5
80,44
54,76
92,92
4,4
23,88
60,58
81,79
77,77
73,42
98,29
0,0
14,14
9,9
44,14
27,27
8,29
43,43
74,74
46,46
94,94
86,12
30,68
61,61
57,90
11,96
81,65
25,25
81,81
70,70
29,29
27,27
3,73
71,53
53,53
48,48
19,16
80,53
57,66
19,28
59,59
25,25
56,56
74,74
32,87
98,99
37,37
13,75
45,45
12,42
80,36
64,50
16,55
17,17
24,24
30,90
25,25
96,96
37,37
5,36
98,20
31,46
94,94
5,5
29,29
66,66
51,51
6,20
67,67
50,50
68,68
27,37
62,62
89,89
5,5
11,90
13,13
66,66
55,89
15,15
62,62
74,74
31,31
93,12
59,56
1,1
97,97
32,86
39,92
41,41
62,6
71,42
70,70
98,27
41,75
42,42
70,70
3,3
35,35
90,49
22,99
50,67
61,61
66,66
92,92
53,53
12,12
84,71
33,59
57,22
93,93
79,70
69,69
53,53
9,38
19,19
6,6
20,2
76,76
5,5
98,47
92,33
78,78
93,90
79,79
21,61
51,29
74,74
76,99
56,56
75,0
27,61
22,22
37,37
16,19
72,72
81,81
36,36
48,48
13,13
56,56
70,6
0,15
63,63
90,90
53,53
29,29
64,64
2,19
83,90
63,63
89,89
14,14
66,1
95,95
65,77
85,85
5,43
7,7
58,58
61,97
42,42
59,59
37,88
12,12
42,76
66,66
71,21
40,40
63,11
45,45
19,19
33,33
55,55
26,26
0,0
60,60
72,72
4,4
63,63
76,76
46,54
64,64
96,18
69,12
64,64
75,75
33,33
36,79
26,26
62,33
18,18
48,59
50,50
36,36
26,26
28,45
71,78
76,18
45,45
52,52
65,65
59,59
41,41
69,69
15,97
87,75
50,78
11,11
71,6
36,36
84,55
73,73
46,46
83,83
12,12
79,57
54,54
50,50
75,75
72,72
37,11
91,91
19,19
82,23
22,9
41,92
53,53
14,14
15,15
84,78
11,11
35,35
83,33
36,36
17,17
74,95
26,15
46,46
97,97
85,85
98,16
10,43
63,63
72,72
93,47
45,48
95,19
68,68
14,14
62,77
73,73
62,62
11,21
23,23
24,50
97,30
32,32
78,53
29,61
54,54
20,20
41,41
88,58
34,31
87,87
62,62
29,29
0,0
4,4
31,31
50,50
33,33
5,5
8,68
48,48
71,71
71,71
94,94
5,25
15,52
16,53
98,98
29,38
42,42
68,60
40,40
95,71
85,85
64,64
40,38
24,24
3,76
11,11
79,43
10,55
3,3
73,73
22,68
28,28
70,43
94,94
42,5
14,14
4,4
18,18
86,85
4,4
32,20
38,23
24,56
65,92
75,75
1,1
7,1
99,99
58,58
8,8
67,67
10,10
44,44
98,98
88,88
31,32
83,83
63,63
59,59
34,34
81,57
54,94
28,28
76,76
84,93
44,19
88,88
59,59
65,41
8,8
91,91
51,51
42,93
23,23
20,20
26,26
77,77
77,77
4,4
84,84
4,4
8,8
60,71
41,41
96,96
54,51
30,37
51,51
35,5
11,11
18,93
47,47
89,89
63,63
6,6
32,43
26,26
30,30
42,42
67,87
7,7
12,12
1,1
37,39
30,52
53,20
98,98
76,76
8,47
36,36
67,67
91,91
67,67
33,44
82,82
93,93
84,68
52,52
84,7
90,14
7,13
33,33
78,78
66,66
9,13
12,37
27,61
44,44
18,18
63,63
75,86
95,85
50,96
59,40
63,63
45,67
28,21
19,19
50,50
7,19
27,74
92,92
53,23
64,79
53,53
41,41
44,20
39,71
73,73
61,82
43,43
80,32
35,71
85,90
71,71
21,94
36,36
53,53
67,67
90,80
74,74
34,34
14,47
46,88
55,51
37,37
80,80
73,35
86,86
12,12
44,2
75,75
24,27
67,12
24,85
80,75
51,51
5,5
71,85
53,12
90,92
74,74
49,49
51,51
73,98
17,74
67,63
54,54
54,54
54,54
81,40
2,67
64,64
90,90
35,29
24,30
71,71
92,92
38,38
8,95
90,71
15,70
50,50
44,44
88,14
68,49
47,47
84,84
64,90
80,80
34,34
51,0
85,85
52,52
1,1
61,74
26,26
48,88
24,95
7,7
78,35
82,82
87,91
13,78
68,68
49,49
90,69
77,77
82,31
54,54
32,32
98,42
49,49
4,50
50,50
15,72
93,93
41,41
37,48
89,24
24,81
19,82
80,80
8,8
6,72
59,59
13,13
12,71
31,24
77,77
9,9
71,71
56,56
97,97
63,63
48,48
90,90
15,15
10,10
3,18
65,76
13,13
19,87
54,54
58,75
4,4
63,63
63,63
31,31
26,26
68,68
86,83
45,60
93,20
94,26
87,87
24,24
60,60
38,38
80,50
2,95
47,50
54,54
2,71
15,23
87,18
6,46
45,45
40,40
93,36
4,58
69,69
93,80
23,23
51,67
20,20
58,58
80,53
5,48
30,20
88,88
41,93
76,76
63,63
7,98
74,71
75,75
45,4
80,80
93,93
68,78
52,60
55,55
46,73
44,44
12,12
54,54
88,88
5,5
56,56
26,1
40,40
59,59
0,0
27,27
74,74
81,81
18,38
33,33
86,86
68,68
95,95
67,67
78,78
11,11
45,27
61,61
16,19
80,80
15,35
8,44
41,41
25,25
83,83
70,60
37,14
75,75
93,93
26,26
78,78
51,72
35,35
98,98
80,25
38,52
59,59
15,15
66,66
18,18
74,79
12,12
58,58
90,90
62,2
19,19
21,79
52,87
40,40
3,42
17,17
27,27
60,60
13,57
52,63
99,73
8,79
98,98
34,96
28,28
97,97
54,54
82,9
94,90
49,49
31,52
16,16
21,58
4,4
35,25
95,70
94,94
89,92
41,41
4,4
50,50
53,53
98,94
86,86
65,65
65,65
31,31
29,71
79,82
43,44
9,30
6,6
7,7
80,80
29,29
3,72
38,95
85,85
91,91
98,98
28,28
50,50
70,70
33,33
21,21
48,90
60,60
19,28
50,5
3,3
63,88
25,51
59,59
86,86
77,87
92,92
1,1
38,38
72,68
24,45
85,85
3,3
1,92
5,5
89,0
25,11
10,10
67,3
48,26
92,66
62,33
26,26
21,21
8,8
58,30
58,58
12,12
46,46
53,53
11,11
34,34
12,12
71,71
85,85
64,59
44,61
9,9
64,43
20,20
59,80
75,75
26,26
45,19
25,16
20,39
12,12
77,42
5,5
94,94
27,27
40,40
73,73
95,45
67,67
44,49
34,56
81,15
1,1
24,24
85,85
15,48
37,38
15,15
82,82
28,23
80,80
69,69
84,84
91,7
41,54
7,35
56,56
5,5
81,81
83,83
16,16
6,53
40,40
64,64
12,39
15,15
69,91
3,64
58,44
73,41
72,72
20,20
53,59
53,14
66,66
81,81
43,43
52,67
71,71
17,17
49,49
94,94
31,83
61,61
38,38
86,23
79,41
5,1
22,22
45,45
28,37
33,33
39,39
34,65
38,38
79,81
54,54
98,98
17,48
74,41
18,71
35,35
44,44
8,8
24,29
64,64
28,6
37,37
94,94
37,37
84,84
69,54
94,94
33,33
56,56
66,78
19,19
25,25
34,34
46,1
6,73
76,76
90,90
30,30
71,71
5,5
29,29
81,81
99,73
94,94
70,70
86,24
23,65
25,25
93,93
10,10
71,99
30,30
96,96
77,16
39,77
57,72
24,24
90,90
95,95
75,75
42,42
57,46
90,90
84,2
14,19
20,35
24,24
57,57
61,61
84,20
5,60
2,2
80,80
86,39
74,74
42,69
60,60
7,74
11,11
47,77
11,84
25,82
30,1
59,59
24,24
38,38
60,47
69,3
51,57
56,56
26,26
64,49
91,91
56,56
91,3
29,29
91,2
64,64
27,61
78,78
25,25
42,42
49,49
15,61
55,72
50,50
33,88
92,92
33,7
99,99
34,34
9,99
61,61
17,34
64,64
8,8
37,37
86,86
21,21
33,33
15,15
92,52
59,51
41,41
8,8
1,98
61,61
52,41
95,94
71,71
43,19
59,59
76,76
90,90
85,85
74,86
98,98
54,54
61,9
10,10
70,42
24,24
41,0
74,74
27,27
44,44
15,15
10,10
72,72
75,75
23,23
49,14
7,7
57,90
33,33
15,15
58,58
18,18
27,27
6,6
6,6
24,24
52,53
90,35
85,85
11,11
71,71
90,90
51,51
70,70
49,49
44,25
30,30
37,37
17,38
94,94
59,59
45,75
57,57
78,78
47,47
43,43
33,33
94,22
37,79
75,19
0,0
67,39
47,47
80,80
60,21
27,39
31,31
41,41
57,57
57,57
4,86
3,3
88,88
50,50
99,99
81,81
62,62
60,7
48,48
10,10
80,80
62,62
35,57
90,90
3,3
24,24
1,40
3,16
52,51
50,43
66,27
37,37
71,71
33,81
82,59
61,61
28,28
85,85
2,46
47,47
6,6
79,79
52,84
25,25
47,79
89,71
21,21
68,46
42,42
36,36
15,15
69,69
72,56
55,55
23,56
36,36
64,1
47,47
57,57
90,90
90,90
97,97
87,79
35,35
69,69
65,65
77,43
35,56
83,33
62,42
2,81
31,66
50,94
6,6
72,38
56,56
21,26
47,47
64,64
2,2
26,26
85,85
91,91
72,72
79,79
30,43
1,1
88,4
95,95
55,55
64,64
34,18
24,46
28,28
97,97
87,87
23,23
83,83
17,77
91,75
52,52
15,15
12,12
4,4
75,75
70,47
32,32
97,97
39,90
5,31
77,77
47,47
65,65
52,52
58,58
33,33
61,63
16,16
90,90
42,42
13,13
8,8
87,87
32,32
52,52
74,74
9,9
16,16
62,62
5,5
92,92
35,35
14,39
32,32
16,16
97,64
6,6
26,26
33,33
47,47
88,88
4,4
20,20
41,17
97,68
27,20
98,98
57,57
64,64
84,27
26,26
12,12
2,2
13,9
42,17
16,55
27,27
56,56
2,2
73,14
47,47
49,49
23,19
88,88
85,85
89,89
16,16
71,71
21,21
27,27
67,67
93,93
35,35
10,10
93,29
89,69
17,28
26,64
2,12
12,12
61,61
52,54
1,94
86,86
64,73
78,78
9,9
51,51
65,65
92,92
89,89
13,13
8,8
20,20
64,67
19,19
56,56
96,96
68,68
92,92
31,31
20,20
0,21
93,93
37,28
68,68
58,58
16,39
29,29
65,65
14,26
2,2
95,34
58,58
33,33
48,48
78,78
1,1
59,90
29,29
51,51
69,69
96,96
87,42
19,87
22,23
35,35
46,9
82,71
68,28
42,42
83,83
5,5
18,18
98,98
46,46
56,56
24,21
47,20
44,44
85,88
77,77
58,58
55,72
35,97
46,43
99,99
35,36
55,16
53,55
9,42
12,12
36,22
2,2
78,78
69,69
43,43
84,72
87,14
48,48
36,36
84,84
54,54
18,75
92,16
26,99
4,68
93,93
62,62
2,2
70,17
10,10
16,68
2,2
14,14
52,52
21,21
98,98
29,29
55,55
80,80
13,40
46,68
60,60
26,26
51,51
91,91
82,49
73,12
37,37
11,43
65,65
56,81
82,82
28,42
24,24
89,89
63,46
63,63
3,3
25,25
59,6
64,64
4,4
14,14
66,66
40,53
58,58
65,65
14,14
7,7
64,64
34,34
59,59
27,44
86,86
48,62
81,81
99,99
83,83
73,73
19,19
62,29
52,15
60,67
34,2
41,41
36,86
25,4
21,21
90,90
85,83
51,51
24,24
17,17
3,3
9,9
75,94
48,48
48,30
52,52
21,71
32,32
34,34
99,2
28,33
92,79
67,67
5,3
16,16
25,45
79,53
66,66
0,70
47,47
7,7
65,75
44,44
13,13
17,17
11,53
71,71
31,79
10,10
40,40
13,1
46,81
1,1
51,0
3,67
77,77
86,86
45,82
80,20
59,81
56,56
86,86
18,18
16,16
69,69
6,6
26,26
87,87
2,2
8,55
11,50
85,85
84,84
31,66
36,36
46,36
6,6
86,86
75,75
20,20
25,67
36,0
57,71
53,53
95,95
98,52
95,99
95,28
55,91
58,20
21,40
87,84
32,26
90,90
37,37
69,69
42,42
63,39
84,84
93,93
30,84
47,47
72,99
28,28
80,80
94,55
46,41
23,23
85,85
41,31
2,13
91,91
22,22
60,46
41,41
96,96
52,11
78,78
36,36
20,20
73,73
67,57
50,6
93,93
37,1
31,1
40,40
91,91
30,77
50,50
33,44
25,34
35,35
70,40
89,89
0,0
37,37
10,4
8,21
28,28
79,79
55,28
70,65
92,92
3,58
76,74
57,89
35,64
63,63
47,47
32,77
27,27
11,11
60,13
62,25
66,95
81,81
33,33
33,35
97,97
92,92
89,89
98,98
79,11
8,4
98,98
5,85
96,96
83,83
73,73
77,34
57,17
89,29
38,38
85,6
68,1
73,7
47,55
23,4
24,66
6,40
99,99
41,41
1,1
18,18
0,0
10,10
21,21
40,31
61,60
46,46
81,81
94,94
64,54
22,22
93,93
36,36
99,99
4,2
31,75
29,29
93,78
53,99
71,71
96,27
78,78
82,82
22,94
7,48
87,87
64,23
69,68
74,74
99,99
67,85
81,81
63,63
85,79
64,64
94,94
7,92
40,40
8,94
7,7
30,32
31,98
14,44
40,16
73,73
27,27
86,30
9,9
71,21
83,83
65,42
38,38
66,66
28,28
46,96
64,64
49,49
14,14
14,37
84,80
14,14
17,17
31,31
37,20
12,12
84,84
66,66
2,2
21,21
40,40
85,85
56,63
97,97
70,73
85,85
43,22
35,35
85,85
55,41
7,7
57,87
40,82
85,85
19,19
53,53
98,80
61,61
22,22
39,62
39,39
85,36
62,62
1,18
75,75
49,49
71,71
85,59
32,32
85,85
40,29
21,67
45,45
3,63
63,66
35,35
32,32
27,27
23,72
49,49
37,2
86,99
49,55
10,10
30,86
55,55
50,50
3,87
54,54
92,92
73,73
23,23
94,50
71,71
69,69
9,93
1,66
22,22
53,44
37,37
66,66
56,56
37,37
31,31
97,97
99,20
69,98
79,79
49,49
81,38
0,89
49,33
31,31
38,38
41,41
12,6
11,11
20,20
50,33
51,51
36,91
84,84
77,77
73,8
47,47
92,92
89,89
27,27
79,79
71,71
33,33
96,90
64,22
37,46
44,44
51,51
59,59
45,45
73,84
11,11
49,99
62,62
48,48
69,67
94,94
43,43
39,39
28,75
62,57
30,98
28,61
64,2
85,82
41,41
52,52
94,88
17,17
39,8
40,40
63,2
90,36
51,41
61,3
98,49
36,36
48,17
57,77
70,70
80,80
65,65
34,57
73,73
67,26
56,56
66,66
80,80
68,84
83,50
43,43
57,57
87,87
21,21
61,61
28,28
66,66
42,80
27,10
40,40
10,15
14,13
47,70
5,5
83,6
26,33
38,38
60,60
53,53
83,25
2,60
86,86
60,8
78,78
7,7
85,53
66,66
96,96
55,46
49,44
76,76
38,36
80,80
32,84
24,24
44,44
1,1
21,2
19,33
57,57
49,49
79,94
43,96
5,5
84,84
81,81
86,86
53,53
3,61
51,51
34,34
46,46
45,45
80,80
7,7
10,10
43,43
60,98
41,99
28,28
96,96
88,88
23,38
20,20
58,75
53,53
15,15
98,98
47,47
86,26
52,52
30,30
35,32
88,88
21,82
53,15
28,77
19,19
73,52
78,8
3,3
30,46
38,39
36,99
87,87
55,20
5,65
11,11
83,83
3,3
62,62
11,11
65,32
37,37
85,85
90,90
23,23
4,30
54,59
54,54
74,74
50,82
18,18
18,1
58,59
80,80
25,25
26,34
46,46
14,15
51,86
7,28
49,49
73,73
29,41
66,50
33,33
55,55
68,69
66,66
52,52
57,57
19,19
24,5
38,10
55,78
44,44
3,3
70,70
85,85
63,63
72,72
29,73
40,40
70,35
78,91
42,42
43,43
47,2
13,73
32,32
26,26
91,17
41,56
51,35
46,46
80,80
14,14
90,90
26,26
56,56
12,12
74,96
44,44
94,94
92,92
78,78
87,87
50,38
99,19
32,32
67,45
94,10
21,25
53,55
7,7
40,74
48,48
0,12
28,28
15,15
22,22
50,41
36,23
44,44
34,47
70,70
12,12
20,20
30,30
42,99
61,61
91,89
66,28
60,60
5,23
6,6
27,27
77,58
32,32
66,30
91,91
61,61
48,48
27,27
28,2
64,2
70,70
59,64
0,0
69,69
64,64
44,44
32,32
38,38
0,94
33,33
71,71
45,45
30,30
82,82
96,96
82,82
96,96
67,67
94,94
31,31
3,62
64,64
41,41
96,74
80,80
18,86
21,3
15,15
18,44
33,56
10,10
18,16
55,55
94,79
58,58
70,70
99,99
32,32
38,38
58,58
30,30
35,96
75,44
68,68
94,93
72,86
62,62
44,81
40,69
25,25
27,61
78,78
76,98
4,19
27,27
22,22
35,35
80,45
20,62
11,96
94,94
26,40
1,83
87,87
18,18
42,52
43,2
81,79
89,24
48,85
8,28
10,50
4,4
33,33
80,80
20,20
51,51
23,59
31,31
94,94
23,23
91,92
73,73
49,49
33,22
71,71
87,57
16,16
79,0
43,81
84,84
6,41
66,52
29,29
28,28
96,96
54,54
13,13
20,20
69,69
72,72
78,78
58,53
63,63
99,10
73,42
51,51
86,86
97,97
96,52
78,78
0,0
91,91
54,54
71,71
16,16
51,21
58,58
9,9
34,34
6,6
38,69
36,13
46,46
20,20
13,13
20,20
77,42
62,53
16,16
88,32
87,87
57,57
97,45
45,45
1,1
77,77
83,83
47,47
2,18
41,73
68,42
18,18
75,75
38,38
70,12
38,40
16,16
96,96
92,92
57,28
88,88
95,17
61,42
57,55
66,36
64,64
52,52
24,24
59,37
35,35
25,25
13,12
18,19
20,20
64,64
21,21
13,56
19,8
3,15
34,93
96,15
54,34
53,53
38,37
37,37
62,62
46,9
11,66
53,63
97,44
3,3
4,47
43,57
89,89
90,90
44,13
63,59
11,21
63,90
96,96
46,14
74,74
70,70
86,62
15,15
93,8
34,47
29,29
63,63
2,2
29,29
95,95
41,41
37,27
85,85
63,63
95,95
49,19
21,21
68,68
68,39
98,98
67,25
55,87
83,36
63,63
44,44
20,20
44,44
14,14
58,58
76,76
22,15
82,82
68,68
54,31
36,36
39,39
20,29
14,14
25,25
97,70
56,45
64,18
56,56
84,84
85,85
19,19
57,71
4,4
76,67
67,67
63,47
3,3
88,62
76,50
35,35
21,21
18,18
14,73
89,89
33,33
72,72
5,5
17,17
67,67
76,76
1,1
58,99
61,61
48,13
80,31
76,98
22,22
85,5
63,63
51,51
37,17
67,67
29,96
47,71
60,68
38,12
76,76
92,92
25,25
71,71
18,8
39,39
64,64
27,23
18,7
42,78
83,83
92,56
68,68
67,67
40,40
41,73
18,18
51,82
85,43
84,84
39,39
60,85
90,90
58,89
35,21
62,62
83,83
39,39
47,47
46,46
61,61
59,59
99,99
47,61
64,64
8,8
27,95
69,69
81,2
78,78
56,3
49,11
64,22
84,84
90,76
28,90
72,12
22,22
79,79
8,51
56,56
18,57
32,21
5,5
5,5
2,43
73,79
67,67
76,76
49,49
83,83
17,17
13,54
4,4
58,44
16,83
53,53
61,61
79,79
84,84
41,41
58,58
58,58
40,40
23,7
33,33
30,30
29,29
29,29
51,51
54,62
43,73
76,26
36,36
63,63
16,16
23,23
44,44
43,84
32,32
28,28
46,24
78,78
99,99
43,43
3,3
95,64
63,65
27,90
2,23
92,92
46,46
89,67
67,67
88,88
1,1
56,56
38,24
16,65
29,8
44,33
74,74
87,87
78,46
96,96
56,43
68,68
49,49
9,34
95,73
85,85
55,55
2,2
51,24
34,34
66,66
55,30
53,26
69,75
38,89
98,98
74,46
75,75
0,0
58,91
80,80
38,38
16,16
38,38
74,5
4,49
13,13
71,92
39,81
55,25
37,1
4,4
53,53
96,48
48,48
84,84
35,30
99,99
68,68
79,21
72,72
94,46
96,96
77,77
77,50
38,47
9,9
37,37
72,72
87,87
75,75
80,79
59,76
62,62
65,65
8,62
67,96
40,40
97,97
32,69
52,52
14,90
42,41
41,20
37,37
87,27
39,39
53,53
73,73
59,59
77,77
73,73
70,70
16,16
68,68
55,92
32,32
99,84
87,12
70,22
1,1
35,35
73,73
28,57
78,78
62,62
22,22
94,64
15,38
0,0
97,97
81,91
53,98
98,98
35,35
28,28
69,3
97,85
28,28
67,67
64,64
34,34
70,10
45,67
75,74
73,73
30,30
71,49
80,80
63,6
85,85
49,49
43,43
6,6
78,78
20,20
89,89
74,74
25,25
11,11
91,91
99,99
82,82
23,23
14,14
21,6
56,56
86,93
19,23
71,71
47,47
14,14
77,77
58,58
55,55
8,36
40,70
71,40
42,40
0,0
97,97
10,10
41,41
53,53
72,72
32,3
12,12
63,98
84,84
4,4
91,91
83,32
51,84
85,34
2,13
45,45
3,3
76,53
63,63
34,34
61,98
17,17
4,4
99,99
21,21
3,87
60,60
32,32
79,79
7,2
60,60
76,94
76,76
63,63
97,97
40,28
27,27
80,51
13,13
33,33
45,45
77,77
41,41
71,40
53,70
55,55
73,73
65,65
31,28
4,21
40,19
70,69
22,35
34,34
2,26
52,52
18,18
87,87
66,66
20,11
70,70
53,53
20,20
99,9
33,76
76,76
3,3
46,46
54,54
49,49
40,40
69,69
38,38
35,74
9,9
75,75
32,0
58,8
31,31
35,35
53,11
79,79
90,90
62,62
75,75
24,24
91,98
3,12
55,55
35,94
91,91
89,51
64,64
66,12
7,7
73,74
61,61
79,89
56,56
68,68
20,20
58,50
5,5
88,88
48,48
52,52
90,28
59,59
15,15
77,50
1,1
61,60
68,68
29,29
42,83
28,28
15,15
66,66
28,28
94,94
57,25
80,89
36,36
34,68
32,6
83,49
94,94
41,41
38,10
13,10
64,64
47,47
95,95
95,16
15,38
3,3
9,81
51,36
52,52
20,15
10,10
83,8
33,54
26,11
73,73
19,36
52,52
90,90
65,81
71,21
68,68
53,53
36,36
31,31
33,33
4,47
28,13
64,64
63,27
70,42
84,84
78,78
64,64
82,82
78,7
6,58
7,59
29,29
9,37
11,11
8,29
50,27
4,95
83,74
81,81
76,76
62,62
27,27
33,17
7,7
87,87
7,7
27,27
23,75
45,45
45,35
15,15
76,78
58,58
58,9
43,43
61,61
29,29
63,63
18,21
11,11
98,69
19,43
75,7
7,7
10,56
23,2
64,64
24,7
88,88
5,5
64,27
83,64
71,71
13,52
30,30
79,79
99,99
36,36
98,98
55,55
38,92
1,90
45,71
21,56
12,12
92,92
43,34
47,46
52,91
34,25
87,87
7,7
8,8
12,49
23,49
98,98
61,44
99,33
54,54
22,22
0,54
89,89
44,44
30,8
71,71
77,3
13,13
77,43
79,79
97,97
29,29
31,31
99,56
39,0
90,34
61,61
4,4
99,99
15,15
51,51
82,82
87,87
59,62
28,28
86,39
80,80
84,84
95,53
32,32
37,2
28,28
73,73
78,37
47,47
26,26
72,72
89,89
80,21
0,0
79,79
86,86
81,81
88,4
58,58
91,91
63,19
82,82
75,87
60,67
18,52
81,81
35,44
66,75
89,89
24,81
46,33
16,35
35,27
22,90
30,30
99,99
53,91
27,27
26,26
77,40
73,73
99,96
65,27
55,55
94,94
14,84
42,94
44,54
30,30
26,26
81,0
55,55
9,56
88,88
33,33
15,9
7,89
50,50
68,88
57,12
10,10
10,10
12,12
16,16
11,11
53,53
77,72
19,19
84,84
60,60
99,46
54,54
85,85
78,14
20,78
30,30
14,14
29,36
43,43
50,50
57,68
26,26
81,76
20,84
51,51
92,92
85,85
89,89
33,33
96,96
30,30
29,29
93,67
84,84
91,85
17,17
55,55
19,29
26,12
92,81
74,77
31,31
41,59
78,78
4,4
77,77
33,33
56,88
31,31
75,26
80,80
86,48
7,7
94,94
11,11
26,47
55,55
17,28
55,55
82,82
34,97
79,79
1,57
90,90
45,76
22,22
74,26
