# Contains label noise for the CIFAR100 dataset.
#
# Each row corresponds to a sample from the dataset and includes the
# real and corrupted labels.
#
# Noise Method: LABEL_NOISE_SYMMETRIC
# Noise Level: 20.0%
#
label,label_noisy
53,88
22,22
69,69
77,77
84,84
20,41
98,98
4,4
69,75
79,18
40,40
45,45
1,25
56,56
65,65
51,51
5,5
80,23
54,54
92,92
4,4
23,23
60,60
81,81
77,77
73,73
98,98
0,0
14,14
9,91
44,44
27,27
8,0
43,43
74,74
46,46
94,16
86,99
30,23
61,2
57,57
11,11
81,81
25,25
81,81
70,42
29,29
27,27
3,3
71,71
53,53
48,48
19,19
80,80
57,46
19,19
59,65
25,25
56,56
74,74
32,11
98,98
37,37
13,13
45,45
12,12
80,80
64,64
16,16
17,17
24,84
30,77
25,25
96,96
37,37
5,5
98,98
31,31
94,94
5,5
29,29
66,66
51,51
6,6
67,67
50,50
68,68
27,27
62,62
89,89
5,5
11,11
13,13
66,66
55,55
15,15
62,62
74,2
31,31
93,93
59,59
1,1
97,97
32,1
39,39
41,41
62,62
71,71
70,70
98,98
41,41
42,42
70,70
3,3
35,35
90,90
22,22
50,50
61,61
66,66
92,92
53,37
12,58
84,84
33,33
57,57
93,93
79,79
69,69
53,53
9,9
19,19
6,6
20,93
76,76
5,99
98,98
92,92
78,78
93,93
79,13
21,56
51,56
74,74
76,76
56,56
75,75
27,92
22,22
37,37
16,16
72,72
81,0
36,36
48,48
13,13
56,56
70,41
0,0
63,63
90,90
53,53
29,29
64,64
2,2
83,83
63,63
89,89
14,14
66,66
95,95
65,65
85,85
5,5
7,7
58,58
61,61
42,58
59,59
37,34
12,12
42,42
66,66
71,71
40,40
63,12
45,45
19,19
33,33
55,55
26,26
0,0
60,18
72,63
4,4
63,74
76,0
46,5
64,84
96,96
69,69
64,22
75,75
33,33
36,36
26,89
62,62
18,13
48,48
50,50
36,36
26,26
28,28
71,44
76,76
45,45
52,52
65,65
59,59
41,41
69,69
15,15
87,87
50,50
11,11
71,71
36,36
84,43
73,73
46,46
83,83
12,12
79,79
54,54
50,50
75,75
72,72
37,37
91,87
19,19
82,82
22,72
41,41
53,53
14,72
15,15
84,99
11,11
35,35
83,83
36,36
17,17
74,74
26,26
46,46
97,97
85,85
98,98
10,10
63,63
72,72
93,93
45,95
95,95
68,64
14,6
62,62
73,73
62,44
11,33
23,23
24,24
97,97
32,32
78,78
29,29
54,81
20,20
41,41
88,78
34,34
87,87
62,62
29,29
0,0
4,4
31,31
50,50
33,33
5,5
8,8
48,48
71,71
71,71
94,94
5,58
15,15
16,16
98,98
29,29
42,42
68,68
40,40
95,95
85,85
64,64
40,40
24,38
3,6
11,11
79,79
10,10
3,3
73,25
22,22
28,28
70,70
94,94
42,42
14,14
4,4
18,18
86,39
4,4
32,32
38,38
24,24
65,65
75,75
1,1
7,7
99,99
58,58
8,8
67,44
10,10
44,16
98,98
88,88
31,31
83,83
63,63
59,59
34,34
81,81
54,54
28,28
76,76
84,62
44,44
88,88
59,59
65,65
8,8
91,91
51,51
42,42
23,23
20,20
26,26
77,77
77,77
4,4
84,84
4,4
8,8
60,60
41,41
96,96
54,54
30,30
51,51
35,86
11,10
18,18
47,41
89,89
63,63
6,6
32,32
26,91
30,30
42,42
67,34
7,7
12,12
1,1
37,37
30,30
53,53
98,98
76,76
8,8
36,36
67,67
91,24
67,27
33,33
82,82
93,93
84,84
52,52
84,84
90,74
7,7
33,33
78,78
66,66
9,9
12,12
27,27
44,44
18,18
63,15
75,75
95,15
50,50
59,59
63,98
45,26
28,28
19,19
50,50
7,7
27,27
92,92
53,53
64,64
53,99
41,41
44,32
39,90
73,73
61,29
43,43
80,73
35,35
85,85
71,71
21,21
36,36
53,92
67,67
90,90
74,74
34,34
14,14
46,46
55,55
37,37
80,36
73,73
86,86
12,12
44,99
75,75
24,24
67,67
24,24
80,80
51,49
5,5
71,71
53,53
90,90
74,74
49,30
51,51
73,73
17,17
67,67
54,70
54,54
54,54
81,81
2,2
64,64
90,90
35,35
24,24
71,20
92,92
38,19
8,8
90,90
15,15
50,48
44,44
88,88
68,68
47,47
84,84
64,64
80,80
34,34
51,91
85,85
52,52
1,1
61,61
26,26
48,66
24,24
7,7
78,78
82,82
87,87
13,13
68,68
49,49
90,90
77,77
82,82
54,54
32,32
98,28
49,49
4,4
50,50
15,15
93,93
41,72
37,37
89,26
24,24
19,19
80,80
8,8
6,6
59,59
13,13
12,23
31,31
77,39
9,9
71,71
56,56
97,97
63,63
48,32
90,90
15,10
10,10
3,3
65,65
13,13
19,19
54,54
58,58
4,4
63,63
63,55
31,31
26,26
68,68
86,86
45,45
93,93
94,94
87,87
24,24
60,60
38,38
80,80
2,57
47,47
54,54
2,2
15,15
87,87
6,6
45,45
40,40
93,93
4,4
69,69
93,93
23,13
51,5
20,20
58,58
80,92
5,5
30,17
88,88
41,41
76,76
63,63
7,7
74,74
75,75
45,45
80,80
93,93
68,56
52,52
55,55
46,46
44,44
12,12
54,54
88,54
5,5
56,56
26,26
40,40
59,59
0,0
27,27
74,74
81,81
18,87
33,10
86,86
68,68
95,95
67,50
78,78
11,11
45,45
61,61
16,16
80,80
15,70
8,8
41,41
25,25
83,83
70,70
37,97
75,75
93,93
26,26
78,78
51,51
35,35
98,98
80,80
38,38
59,11
15,15
66,12
18,18
74,74
12,12
58,58
90,90
62,62
19,19
21,21
52,52
40,40
3,3
17,17
27,27
60,60
13,13
52,52
99,99
8,8
98,98
34,34
28,28
97,97
54,54
82,82
94,94
49,49
31,31
16,75
21,73
4,4
35,35
95,95
94,14
89,21
41,41
4,48
50,50
53,53
98,98
86,86
65,65
65,53
31,31
29,29
79,75
43,86
9,9
6,50
7,6
80,61
29,29
3,3
38,38
85,85
91,91
98,98
28,28
50,50
70,70
33,33
21,62
48,48
60,60
19,19
50,50
3,56
63,63
25,25
59,59
86,18
77,77
92,92
1,1
38,8
72,72
24,24
85,85
3,3
1,1
5,5
89,89
25,25
10,10
67,67
48,73
92,62
62,5
26,20
21,8
8,8
58,3
58,58
12,12
46,46
53,53
11,11
34,34
12,12
71,71
85,85
64,64
44,44
9,9
64,64
20,20
59,59
75,75
26,12
45,45
25,25
20,20
12,12
77,77
5,5
94,94
27,27
40,40
73,54
95,95
67,19
44,94
34,34
81,81
1,28
24,24
85,85
15,10
37,2
15,15
82,82
28,64
80,80
69,69
84,84
91,52
41,41
7,7
56,56
5,36
81,81
83,83
16,16
6,18
40,40
64,51
12,12
15,15
69,63
3,21
58,58
73,73
72,72
20,20
53,53
53,53
66,66
81,81
43,43
52,52
71,71
17,17
49,25
94,94
31,31
61,61
38,38
86,86
79,79
5,7
22,22
45,45
28,28
33,33
39,39
34,34
38,38
79,79
54,54
98,98
17,17
74,37
18,18
35,35
44,44
8,8
24,24
64,64
28,28
37,37
94,94
37,37
84,84
69,69
94,94
33,94
56,56
66,86
19,19
25,25
34,34
46,46
6,6
76,76
90,90
30,30
71,71
5,5
29,29
81,81
99,99
94,94
70,70
86,89
23,23
25,25
93,73
10,10
71,71
30,30
96,96
77,77
39,39
57,57
24,24
90,90
95,95
75,75
42,25
57,57
90,90
84,84
14,40
20,20
24,24
57,91
61,61
84,84
5,5
2,7
80,80
86,86
74,92
42,42
60,60
7,7
11,11
47,47
11,11
25,25
30,30
59,59
24,24
38,38
60,26
69,77
51,32
56,56
26,24
64,64
91,91
56,56
91,92
29,29
91,83
64,64
27,27
78,78
25,25
42,42
49,49
15,15
55,55
50,50
33,33
92,14
33,33
99,99
34,34
9,9
61,61
17,17
64,64
8,8
37,37
86,86
21,21
33,33
15,79
92,92
59,59
41,88
8,8
1,1
61,61
52,52
95,95
71,25
43,43
59,59
76,76
90,90
85,85
74,74
98,98
54,54
61,61
10,10
70,70
24,24
41,41
74,74
27,27
44,86
15,15
10,58
72,72
75,4
23,8
49,2
7,7
57,57
33,33
15,15
58,58
18,18
27,83
6,24
6,6
24,24
52,52
90,90
85,85
11,11
71,72
90,90
51,51
70,70
49,49
44,44
30,30
37,16
17,17
94,94
59,59
45,62
57,57
78,78
47,37
43,76
33,33
94,56
37,37
75,54
0,68
67,67
47,47
80,80
60,10
27,27
31,31
41,41
57,57
57,57
4,72
3,3
88,74
50,50
99,99
81,14
62,62
60,60
48,48
10,10
80,80
62,62
35,35
90,90
3,3
24,24
1,1
3,3
52,93
50,50
66,66
37,37
71,71
33,33
82,82
61,61
28,28
85,46
2,2
47,47
6,6
79,79
52,52
25,85
47,47
89,89
21,21
68,68
42,42
36,36
15,43
69,69
72,72
55,55
23,37
36,36
64,64
47,47
57,57
90,90
90,90
97,97
87,56
35,35
69,69
65,65
77,77
35,73
83,83
62,62
2,2
31,14
50,81
6,6
72,72
56,56
21,21
47,47
64,64
2,2
26,26
85,85
91,91
72,72
79,79
30,30
1,43
88,88
95,95
55,55
64,64
34,34
24,31
28,29
97,97
87,87
23,23
83,83
17,17
91,91
52,52
15,15
12,12
4,4
75,75
70,70
32,32
97,97
39,39
5,5
77,77
47,47
65,65
52,52
58,58
33,33
61,61
16,16
90,90
42,42
13,13
8,8
87,87
32,32
52,55
74,74
9,9
16,3
62,62
5,5
92,92
35,34
14,14
32,32
16,16
97,97
6,81
26,26
33,33
47,47
88,88
4,4
20,20
41,41
97,97
27,27
98,98
57,80
64,64
84,84
26,26
12,12
2,26
13,13
42,42
16,16
27,27
56,56
2,2
73,73
47,68
49,49
23,23
88,88
85,85
89,89
16,16
71,71
21,21
27,27
67,19
93,4
35,35
10,10
93,93
89,89
17,17
26,26
2,2
12,51
61,40
52,52
1,1
86,86
64,64
78,78
9,9
51,51
65,32
92,92
89,89
13,13
8,8
20,20
64,95
19,19
56,56
96,96
68,68
92,92
31,31
20,20
0,0
93,93
37,37
68,68
58,58
16,16
29,4
65,65
14,14
2,64
95,95
58,58
33,33
48,48
78,78
1,1
59,59
29,29
51,51
69,69
96,88
87,87
19,21
22,19
35,35
46,46
82,81
68,68
42,42
83,82
5,5
18,18
98,98
46,75
56,92
24,27
47,47
44,44
85,85
77,83
58,58
55,81
35,2
46,46
99,62
35,77
55,72
53,53
9,15
12,50
36,36
2,2
78,78
69,69
43,43
84,76
87,52
48,48
36,39
84,84
54,54
18,18
92,55
26,26
4,95
93,58
62,85
2,2
70,70
10,10
16,16
2,84
14,89
52,52
21,21
98,98
29,13
55,55
80,80
13,13
46,46
60,60
26,26
51,51
91,91
82,82
73,73
37,37
11,11
65,65
56,56
82,93
28,28
24,24
89,27
63,63
63,63
3,22
25,81
59,59
64,64
4,4
14,89
66,66
40,40
58,58
65,64
14,14
7,7
64,64
34,34
59,59
27,49
86,93
48,48
81,81
99,99
83,83
73,73
19,19
62,54
52,52
60,60
34,34
41,3
36,17
25,25
21,21
90,90
85,85
51,51
24,24
17,17
3,3
9,9
75,75
48,48
48,48
52,52
21,21
32,32
34,34
99,99
28,28
92,92
67,67
5,5
16,16
25,25
79,79
66,46
0,91
47,47
7,7
65,65
44,44
13,13
17,17
11,11
71,71
31,31
10,10
40,40
13,13
46,46
1,1
51,51
3,3
77,77
86,86
45,46
80,80
59,59
56,56
86,86
18,18
16,16
69,77
6,6
26,26
87,87
2,2
8,8
11,11
85,85
84,84
31,31
36,36
46,46
6,23
86,22
75,75
20,20
25,41
36,36
57,57
53,19
95,95
98,89
95,95
95,84
55,55
58,58
21,21
87,43
32,61
90,90
37,37
69,69
42,97
63,63
84,84
93,93
30,30
47,12
72,72
28,28
80,20
94,94
46,46
23,23
85,85
41,41
2,2
91,91
22,9
60,60
41,76
96,22
52,52
78,78
36,36
20,20
73,73
67,67
50,50
93,93
37,37
31,31
40,40
91,91
30,8
50,50
33,33
25,99
35,35
70,70
89,89
0,0
37,37
10,10
8,77
28,28
79,79
55,23
70,1
92,92
3,8
76,76
57,57
35,35
63,63
47,47
32,52
27,27
11,11
60,80
62,62
66,69
81,81
33,33
33,33
97,97
92,73
89,89
98,98
79,79
8,8
98,98
5,5
96,96
83,83
73,38
77,77
57,57
89,68
38,5
85,85
68,34
73,73
47,47
23,23
24,28
6,89
99,99
41,41
1,78
18,18
0,0
10,10
21,21
40,40
61,31
46,46
81,81
94,94
64,64
22,22
93,93
36,36
99,99
4,4
31,61
29,29
93,93
53,53
71,71
96,96
78,78
82,82
22,22
7,7
87,87
64,64
69,69
74,1
99,99
67,67
81,81
63,63
85,85
64,83
94,94
7,7
40,40
8,19
7,7
30,30
31,31
14,14
40,40
73,73
27,27
86,86
9,9
71,55
83,71
65,47
38,88
66,66
28,28
46,1
64,64
49,49
14,14
14,14
84,84
14,14
17,17
31,31
37,37
12,12
84,84
66,5
2,2
21,31
40,40
85,17
56,56
97,97
70,70
85,85
43,43
35,35
85,85
55,21
7,7
57,57
40,40
85,85
19,19
53,20
98,87
61,61
22,22
39,39
39,39
85,85
62,62
1,1
75,75
49,49
71,71
85,85
32,32
85,85
40,34
21,21
45,45
3,3
63,63
35,35
32,83
27,83
23,23
49,49
37,37
86,73
49,49
10,10
30,30
55,55
50,50
3,3
54,54
92,38
73,73
23,23
94,94
71,71
69,69
9,9
1,1
22,22
53,57
37,37
66,66
56,56
37,37
31,5
97,97
99,99
69,47
79,79
49,49
81,81
0,0
49,49
31,31
38,38
41,57
12,12
11,11
20,20
50,50
51,51
36,36
84,84
77,77
73,89
47,47
92,96
89,89
27,27
79,79
71,71
33,33
96,96
64,64
37,37
44,44
51,51
59,59
45,45
73,73
11,70
49,25
62,62
48,50
69,69
94,94
43,43
39,39
28,28
62,7
30,30
28,28
64,99
85,85
41,60
52,52
94,94
17,17
39,39
40,1
63,63
90,90
51,51
61,61
98,98
36,36
48,48
57,57
70,15
80,80
65,65
34,60
73,14
67,67
56,56
66,66
80,80
68,68
83,83
43,28
57,57
87,87
21,21
61,61
28,28
66,66
42,42
27,27
40,40
10,10
14,14
47,47
5,5
83,83
26,26
38,38
60,60
53,53
83,83
2,2
86,85
60,60
78,69
7,7
85,85
66,66
96,96
55,55
49,49
76,76
38,38
80,80
32,17
24,5
44,44
1,1
21,21
19,19
57,57
49,49
79,79
43,43
5,5
84,84
81,81
86,86
53,53
3,3
51,51
34,34
46,46
45,47
80,80
7,7
10,10
43,43
60,22
41,41
28,28
96,96
88,88
23,23
20,20
58,58
53,53
15,15
98,98
47,47
86,86
52,33
30,99
35,35
88,88
21,21
53,53
28,28
19,19
73,73
78,78
3,3
30,30
38,86
36,64
87,87
55,17
5,80
11,96
83,83
3,3
62,62
11,11
65,65
37,37
85,85
90,90
23,23
4,4
54,54
54,54
74,74
50,50
18,75
18,18
58,90
80,80
25,25
26,26
46,46
14,94
51,51
7,7
49,49
73,73
29,29
66,66
33,33
55,29
68,29
66,66
52,52
57,35
19,19
24,24
38,38
55,55
44,71
3,3
70,38
85,85
63,63
72,72
29,29
40,40
70,70
78,60
42,42
43,43
47,31
13,13
32,32
26,26
91,91
41,41
51,51
46,46
80,80
14,14
90,84
26,26
56,56
12,12
74,74
44,44
94,26
92,92
78,78
87,87
50,64
99,99
32,32
67,82
94,94
21,21
53,53
7,75
40,40
48,48
0,0
28,28
15,15
22,22
50,50
36,36
44,14
34,34
70,70
12,12
20,20
30,44
42,42
61,61
91,91
66,66
60,60
5,5
6,32
27,8
77,77
32,32
66,17
91,91
61,77
48,48
27,27
28,28
64,64
70,70
59,59
0,0
69,69
64,64
44,44
32,32
38,38
0,0
33,33
71,34
45,45
30,30
82,82
96,96
82,84
96,96
67,67
94,23
31,31
3,3
64,64
41,41
96,96
80,80
18,18
21,21
15,2
18,18
33,33
10,10
18,18
55,27
94,94
58,68
70,43
99,99
32,3
38,38
58,58
30,30
35,35
75,85
68,68
94,94
72,72
62,62
44,44
40,40
25,25
27,27
78,78
76,76
4,5
27,42
22,22
35,35
80,80
20,6
11,11
94,94
26,26
1,1
87,87
18,18
42,56
43,43
81,25
89,89
48,48
8,14
10,10
4,64
33,33
80,33
20,20
51,51
23,23
31,31
94,34
23,23
91,91
73,73
49,49
33,33
71,71
87,87
16,16
79,79
43,43
84,67
6,6
66,66
29,29
28,28
96,96
54,90
13,70
20,20
69,69
72,72
78,17
58,58
63,63
99,99
73,73
51,51
86,86
97,97
96,96
78,78
0,0
91,91
54,54
71,71
16,16
51,49
58,58
9,9
34,34
6,6
38,38
36,14
46,46
20,20
13,13
20,20
77,77
62,62
16,16
88,88
87,87
57,16
97,97
45,45
1,1
77,77
83,83
47,47
2,2
41,41
68,68
18,18
75,75
38,41
70,70
38,38
16,68
96,96
92,92
57,57
88,88
95,95
61,61
57,57
66,66
64,45
52,52
24,24
59,59
35,35
25,25
13,13
18,7
20,20
64,64
21,21
13,13
19,19
3,3
34,34
96,42
54,83
53,53
38,38
37,37
62,62
46,63
11,11
53,67
97,97
3,3
4,4
43,62
89,89
90,90
44,44
63,63
11,11
63,80
96,96
46,6
74,74
70,70
86,86
15,15
93,93
34,34
29,29
63,82
2,2
29,29
95,95
41,78
37,37
85,90
63,63
95,95
49,49
21,21
68,62
68,68
98,98
67,24
55,55
83,83
63,51
44,47
20,20
44,44
14,14
58,58
76,76
22,22
82,11
68,68
54,9
36,36
39,39
20,20
14,14
25,25
97,97
56,56
64,64
56,56
84,84
85,97
19,19
57,57
4,4
76,69
67,67
63,63
3,3
88,88
76,76
35,35
21,21
18,18
14,45
89,89
33,33
72,72
5,5
17,17
67,67
76,76
1,70
58,59
61,61
48,48
80,6
76,76
22,22
85,85
63,63
51,51
37,37
67,67
29,29
47,47
60,60
38,38
76,76
92,92
25,25
71,71
18,38
39,39
64,64
27,95
18,18
42,42
83,83
92,92
68,68
67,67
40,40
41,80
18,18
51,51
85,85
84,61
39,39
60,60
90,90
58,36
35,85
62,62
83,83
39,39
47,12
46,46
61,61
59,25
99,56
47,47
64,64
8,8
27,27
69,27
81,81
78,37
56,56
49,49
64,93
84,84
90,90
28,28
72,5
22,22
79,79
8,8
56,56
18,31
32,32
5,5
5,5
2,2
73,73
67,67
76,62
49,49
83,83
17,17
13,13
4,4
58,58
16,16
53,99
61,61
79,79
84,84
41,41
58,58
58,58
40,40
23,23
33,33
30,30
29,29
29,62
51,51
54,54
43,43
76,17
36,36
63,63
16,16
23,23
44,44
43,82
32,32
28,28
46,46
78,78
99,99
43,43
3,3
95,95
63,63
27,27
2,2
92,92
46,46
89,89
67,67
88,88
1,1
56,56
38,38
16,16
29,29
44,44
74,74
87,87
78,78
96,46
56,56
68,33
49,49
9,9
95,3
85,85
55,55
2,2
51,78
34,34
66,66
55,55
53,53
69,69
38,52
98,58
74,74
75,75
0,0
58,58
80,80
38,6
16,16
38,38
74,74
4,58
13,51
71,71
39,39
55,55
37,37
4,4
53,53
96,96
48,36
84,84
35,35
99,99
68,68
79,42
72,72
94,94
96,96
77,77
77,77
38,38
9,9
37,37
72,72
87,87
75,39
80,80
59,59
62,62
65,65
8,8
67,67
40,40
97,97
32,32
52,52
14,14
42,42
41,20
37,37
87,87
39,39
53,53
73,12
59,59
77,77
73,42
70,82
16,16
68,68
55,55
32,32
99,99
87,87
70,70
1,1
35,21
73,73
28,57
78,78
62,60
22,22
94,94
15,71
0,0
97,97
81,81
53,53
98,60
35,35
28,28
69,69
97,89
28,28
67,67
64,64
34,34
70,70
45,45
75,75
73,73
30,30
71,71
80,57
63,63
85,85
49,49
43,43
6,17
78,78
20,20
89,89
74,74
25,25
11,11
91,91
99,99
82,82
23,23
14,14
21,21
56,48
86,69
19,97
71,71
47,47
14,14
77,77
58,58
55,55
8,87
40,40
71,21
42,42
0,0
97,97
10,76
41,41
53,53
72,72
32,32
12,12
63,63
84,84
4,57
91,91
83,83
51,51
85,16
2,2
45,45
3,3
76,76
63,63
34,34
61,61
17,17
4,4
99,99
21,64
3,11
60,60
32,32
79,79
7,7
60,68
76,76
76,76
63,63
97,90
40,40
27,76
80,4
13,13
33,33
45,45
77,77
41,41
71,71
53,55
55,55
73,73
65,65
31,31
4,4
40,92
70,70
22,22
34,34
2,2
52,52
18,18
87,87
66,66
20,20
70,70
53,53
20,88
99,99
33,33
76,76
3,3
46,46
54,54
49,49
40,40
69,69
38,38
35,35
9,9
75,75
32,32
58,41
31,31
35,35
53,53
79,79
90,73
62,62
75,75
24,24
91,91
3,3
55,55
35,35
91,91
89,89
64,64
66,66
7,7
73,73
61,61
79,79
56,56
68,68
20,20
58,58
5,5
88,88
48,75
52,5
90,90
59,59
15,15
77,78
1,1
61,61
68,68
29,29
42,19
28,28
15,15
66,77
28,28
94,94
57,57
80,80
36,36
34,34
32,32
83,83
94,94
41,41
38,38
13,13
64,64
47,47
95,95
95,95
15,15
3,25
9,9
51,84
52,52
20,20
10,10
83,83
33,94
26,26
73,0
19,19
52,52
90,90
65,65
71,71
68,68
53,55
36,36
31,31
33,33
4,4
28,28
64,64
63,63
70,70
84,84
78,78
64,64
82,82
78,78
6,6
7,26
29,29
9,9
11,36
8,8
50,50
4,4
83,83
81,84
76,67
62,62
27,27
33,33
7,7
87,87
7,66
27,66
23,80
45,45
45,81
15,15
76,76
58,58
58,58
43,43
61,45
29,29
63,52
18,18
11,11
98,98
19,19
75,75
7,7
10,10
23,23
64,64
24,24
88,88
5,5
64,64
83,83
71,71
13,13
30,30
79,79
99,99
36,36
98,98
55,55
38,38
1,1
45,45
21,40
12,12
92,92
43,43
47,95
52,52
34,34
87,87
7,17
8,1
12,12
23,64
98,98
61,61
99,25
54,54
22,94
0,0
89,27
44,44
30,31
71,71
77,77
13,13
77,77
79,79
97,97
29,29
31,31
99,99
39,94
90,90
61,61
4,91
99,99
15,95
51,51
82,82
87,87
59,38
28,28
86,86
80,80
84,84
95,88
32,44
37,37
28,28
73,73
78,78
47,47
26,26
72,72
89,89
80,80
0,0
79,79
86,86
81,81
88,88
58,58
91,91
63,63
82,82
75,75
60,60
18,18
81,81
35,35
66,66
89,22
24,24
46,46
16,16
35,35
22,80
30,30
99,99
53,53
27,85
26,59
77,75
73,73
99,33
65,65
55,70
94,94
14,14
42,42
44,87
30,30
26,26
81,81
55,10
9,73
88,39
33,33
15,15
7,7
50,49
68,68
57,57
10,10
10,29
12,61
16,16
11,11
53,53
77,77
19,13
84,84
60,60
99,99
54,54
85,85
78,78
20,20
30,93
14,14
29,29
43,43
50,50
57,57
26,26
81,81
20,20
51,51
92,92
85,6
89,89
33,5
96,85
30,30
29,29
93,93
84,84
91,91
17,17
55,55
19,19
26,26
92,92
74,74
31,31
41,41
78,39
4,4
77,77
33,43
56,56
31,31
75,75
80,80
86,86
7,7
94,94
11,11
26,26
55,55
17,17
55,55
82,30
34,13
79,79
1,1
90,90
45,45
22,22
74,74
